"movie","chapter","character","dialog"
"Harry Potter and the Chamber of Secrets","Not expelled…today","Severus Snape","Silence! I assure you, that were you in Slytherin, and your fate rested with me, the both of you would be on the train home- tonight. As it is…"
"Harry Potter and the Chamber of Secrets","Not expelled…today","Albus Dumbledore","…They are not."
"Harry Potter and the Chamber of Secrets","Not expelled…today","Harry Potter","Professor Dumbledore. Professor McGonagall."
"Harry Potter and the Chamber of Secrets","Not expelled…today","Severus Snape","Headmaster, these boys have flouted the Decree for the Restriction of Underage Wizardry. As such--"
"Harry Potter and the Chamber of Secrets","Not expelled…today","Albus Dumbledore","I am well aware of our bylaws, Severus, having written quite a few of them myself. However, as head of Gryffindor house, it is for Professor McGonagall to determine the appropriate action."
"Harry Potter and the Chamber of Secrets","Not expelled…today","Ron Weasley","We'll go and get our stuff, then."
"Harry Potter and the Chamber of Secrets","Not expelled…today","Minerva McGonagall","What are you talking about, Mr. Weasley?"
"Harry Potter and the Chamber of Secrets","Not expelled…today","Ron Weasley","You're going to expel us, aren't you?"
"Harry Potter and the Chamber of Secrets","Not expelled…today","Minerva McGonagall","Not today, Mr. Weasley. But, I must impress on both of you the seriousness of what you have done. I will be writing to your families tonight, and you will both receive detention."
"Harry Potter and the Chamber of Secrets","Mandrakes - Ron's Howler","Pomona Sprout","Morning, everyone! Good morning, everyone!"
"Harry Potter and the Chamber of Secrets","Mandrakes - Ron's Howler","All","Good morning, Professor Sprout!"
"Harry Potter and the Chamber of Secrets","Mandrakes - Ron's Howler","Pomona Sprout","Welcome to Greenhouse Three, Second Years. Now, gather around, everyone. Today, we are going to repot Mandrakes. Who here can tell me the properties of the Mandrake root? Yes, Miss Granger."
"Harry Potter and the Chamber of Secrets","Mandrakes - Ron's Howler","Hermione Granger","Mandrake, or Mandragora, is used to return those who have been Petrified to their original state. It's also quite dangerous. The Mandrake's cry is fatal to anyone who hears it."
"Harry Potter and the Chamber of Secrets","Mandrakes - Ron's Howler","Pomona Sprout","Excellent! Ten points to Gryffindor! Now, as our Mandrakes are still only seedlings their cries won't kill you yet. But they could knock you out for several hours, which is why I have given each of you a pair of earmuffs for auditory protection. So, could you please put them on, right away? Quickly! Flaps tight down, and watch me closely. You grasp your Mandrake firmly, you pull it sharply up out of the pot…"
"Harry Potter and the Chamber of Secrets","Mandrakes - Ron's Howler","All","Aah! Ooh!"
"Harry Potter and the Chamber of Secrets","Mandrakes - Ron's Howler","Pomona Sprout","Got it? And… now you dunk it down into the other pot and pour a little sprinkling of soil to keep him warm."
"Harry Potter and the Chamber of Secrets","Mandrakes - Ron's Howler","Neville Longbottom","Uhh…"
"Harry Potter and the Chamber of Secrets","Mandrakes - Ron's Howler","Pomona Sprout","Uh, Longbottom's been neglecting his earmuffs."
"Harry Potter and the Chamber of Secrets","Mandrakes - Ron's Howler","Seamus Finnigan","No, ma'am, he's just fainted."
"Harry Potter and the Chamber of Secrets","Mandrakes - Ron's Howler","Pomona Sprout","Yes, well, just leave him there. Right! On we go! Plenty of pots to go around. Grasp your Mandrake, and pull it up!"
"Harry Potter and the Chamber of Secrets","Mandrakes - Ron's Howler","Other","There's Nearly-Headless-Nick!"
"Harry Potter and the Chamber of Secrets","Mandrakes - Ron's Howler","Nearly Headless Nick","Hello, Percy. Miss Clearwater."
"Harry Potter and the Chamber of Secrets","Mandrakes - Ron's Howler","Percy Weasley","Hello, Sir Nicholas!"
"Harry Potter and the Chamber of Secrets","Mandrakes - Ron's Howler","Ron Weasley","Huhh… Say it, I'm doomed."
"Harry Potter and the Chamber of Secrets","Mandrakes - Ron's Howler","Harry Potter","You're doomed."
"Harry Potter and the Chamber of Secrets","Mandrakes - Ron's Howler","Collin Creevey","Hi, Harry!  I'm Colin Creevy! I'm in Gryffindor, too!"
"Harry Potter and the Chamber of Secrets","Mandrakes - Ron's Howler","Harry Potter","Oh- Hi, Colin. Nice to meet you."
"Harry Potter and the Chamber of Secrets","Mandrakes - Ron's Howler","Dean Thomas","Ron? Is that your owl?"
"Harry Potter and the Chamber of Secrets","Mandrakes - Ron's Howler","Students","Ha-ha… Ha, ha."
"Harry Potter and the Chamber of Secrets","Mandrakes - Ron's Howler","Ron Weasley","Bloody bird's a menace. Oh, no!"
"Harry Potter and the Chamber of Secrets","Mandrakes - Ron's Howler","Seamus Finnigan","Look, everyone! Weasley's got himself a Howler!"
"Harry Potter and the Chamber of Secrets","Mandrakes - Ron's Howler","Neville Longbottom","Go on, Ron. I ignored one from my gran once. It was horrible."
"Harry Potter and the Chamber of Secrets","Mandrakes - Ron's Howler","Howler","RONALD WEASLEY! HOW DARE YOU STEAL THAT CAR! I AM ABSOLUTLEY DISGUSTED! YOUR FATHER'S NOW FACING AN INQUIRY AT WORK, AND IT'S ENTIRELY YOUR FAULT! IF YOU PUT ANOTHER TOE OUT OF LINE, WE'LL BRING YOU STRAIGHT HOME! Oh, and Ginny, dear, congratulations on making Gryffindor. Your father and I are so proud. Thhhhbt!"
"Harry Potter and the Chamber of Secrets","Gilderoy Lockhart","Gilderoy Lockhart","Let me introduce you to your new Defense Against the Dark Arts teacher… me! Gilderoy Lockhart, Order of Merlin, Third Class, Honorary Member of the Dark Force Defense League, and five-times winner of Witch Weekly's Most-Charming-Smile Award- but I don't talk about that. I didn't get rid of the Bandon Banshee by smiling at him. Huh, huh, huh… hee, hee… Now- be warned! It is my job to arm you against the foulest creatures known to wizardkind. You may find yourselves facing your worst fears in this room. Know only that no harm can befall you whilst I am here. I must ask you not to scream. It might… provoke them!"
"Harry Potter and the Chamber of Secrets","Gilderoy Lockhart","Seamus Finnigan","Cornish pixies?"
"Harry Potter and the Chamber of Secrets","Gilderoy Lockhart","Gilderoy Lockhart","Freshly caught Cornish pixies!"
"Harry Potter and the Chamber of Secrets","Gilderoy Lockhart","Seamus Finnigan","Ha, ha. Ha, ha, ha…"
"Harry Potter and the Chamber of Secrets","Gilderoy Lockhart","Gilderoy Lockhart","Laugh if you will, Mr. Finnigan, but pixies can be devilish tricky little blighters. Let's see what you make of them, ha! Come on now- round them up, round them up, they're only pixies!"
"Harry Potter and the Chamber of Secrets","Gilderoy Lockhart","Pixie","Just stay there!"
"Harry Potter and the Chamber of Secrets","Gilderoy Lockhart","Neville Longbottom","Ah! Aaah! Aaah! Aah- aah!"
"Harry Potter and the Chamber of Secrets","Gilderoy Lockhart","Neville Longbottom","Hey, get me down!"
"Harry Potter and the Chamber of Secrets","Gilderoy Lockhart","Hermione Granger","Get off me!"
"Harry Potter and the Chamber of Secrets","Gilderoy Lockhart","Harry Potter","Stop! Stop! Hold still!"
"Harry Potter and the Chamber of Secrets","Gilderoy Lockhart","Gilderoy Lockhart","Peskipiksi pesternomi!"
"Harry Potter and the Chamber of Secrets","Gilderoy Lockhart","Pixie","Hee, hee, hee!"
"Harry Potter and the Chamber of Secrets","Gilderoy Lockhart","Pixie","Yeeee-haw!"
"Harry Potter and the Chamber of Secrets","Gilderoy Lockhart","Pixie","Wheee!"
"Harry Potter and the Chamber of Secrets","Gilderoy Lockhart","Gilderoy Lockhart","I'll ask you three to just nip the rest of them back into their cage!"
"Harry Potter and the Chamber of Secrets","Gilderoy Lockhart","Ron Weasley","What do we do now?"
"Harry Potter and the Chamber of Secrets","Gilderoy Lockhart","Hermione Granger","Immobulus!"
"Harry Potter and the Chamber of Secrets","Gilderoy Lockhart","Neville Longbottom","Why is it always me?"
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Oliver Wood","I spent the summer devising a whole new Quidditch program. We are gonna train earlier, harder, and longer. What- I don't believe it! Where do you think you're goin', Flint?"
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Marcus Flint","Quidditch practice."
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Oliver Wood","I booked the pitch for Gryffindor today."
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Marcus Flint","Easy, Wood. I've got a note."
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Ron Weasley","Uh-oh. I smell trouble."
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Oliver Wood","“I, Professor Severus Snape, do hereby give the Slytherin team permission to practice today, owing to the need to train their new Seeker.” You've got a new Seeker. Who?"
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Harry Potter","Malfoy?"
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Draco Malfoy","That's right. And that's not all that new this year."
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Ron Weasley","Those are Nimbus Two Thousand and Ones! How did you get those?"
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Marcus Flint","A gift from Draco's father."
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Draco Malfoy","You see Weasley, unlike some, my father can afford the best."
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Hermione Granger","At least no one on the Gryffindor team had to buy their way in. They got it on pure talent."
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Draco Malfoy","No one asked your opinion, you filthy little Mudblood!"
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Ron Weasley","You'll pay for that one, Malfoy. Eat slugs!"
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Students","Ha, ha, ha!"
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Draco Malfoy","Ha, ha!"
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Hermione Granger","You okay, Ron? Say something!"
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Other","Ooh! Ugh! Yech!"
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Collin Creevey","Wow! Can you turn him around, Harry?"
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Harry Potter","No, Colin! Get out of the way! Let's take him to Hagrid's."
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Harry Potter","He'll know what to do."
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Students","Ha, ha, ha…"
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Draco Malfoy","Ha, ha…"
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Rubeus Hagrid","Wo, this calls for a specialist's equipment. Nothin' to do but wait'll it stops, I'm afraid."
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Harry Potter","Ah! Oh… Okay."
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Rubeus Hagrid","Better out than in. Who's Ron tryin' to curse, anyway?"
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Harry Potter","Malfoy. He called Hermione, …um, well, I don't- I don't know exactly what it means."
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Hermione Granger","He called me a Mudblood."
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Rubeus Hagrid","He did not!"
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Harry Potter","What's a Mudblood?"
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Hermione Granger","It means “dirty blood.” Mudblood's a really foul name for someone who is Muggle-born. Someone with non-magic parents. Someone like me. It's not a term one usually hears in civilized conversation."
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Rubeus Hagrid","See, the thing is, Harry, there're some wizards, like the Malfoy family, who think they're better'n everyone else because they're what people call “pure blood.”"
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Harry Potter","That's horrible!"
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Ron Weasley","It's disgusting."
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Rubeus Hagrid","And it's codswallop, to boot. “Dirty blood.” Why, there isn't a wizard alive today that's not half blood or less. More ter the point, they've yet to think of a spell that our Hermione can' do. Come here… Don't you think on it, Hermione. Don't you think on it for one minute… eh?"
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Gilderoy Lockhart","Harry, Harry, Harry… Can you possibly imagine a better way to serve detention than by helping me to answer my fan mail?"
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Harry Potter","Not really."
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Gilderoy Lockhart","Fame is a fickle friend, Harry. Celebrity is as celebrity does. Remember that."
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Basilisk","Come, come, come to me. Come to me!"
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Harry Potter","What?"
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Gilderoy Lockhart","Sorry?"
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Harry Potter","That voice."
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Gilderoy Lockhart","Voice?"
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Harry Potter","Didn't you hear it?"
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Gilderoy Lockhart","What are you talking about, Harry? I think we're getting a bit a- drowsy. And, Great Scott- no wonder! Look at the time! We've been here nearly four hours! Spooky how the time flies when one's having fun. Heh, heh."
"Harry Potter and the Chamber of Secrets","Mudbloods and murmurs","Harry Potter","Spooky."
"Harry Potter and the Chamber of Secrets","Writing on the wall","Basilisk","Blood. I smell blood. Let me rip you. Let me kill you. Kill! Kill!"
"Harry Potter and the Chamber of Secrets","Kill!","Hermione Granger","Harry!"
"Harry Potter and the Chamber of Secrets","Kill!","Harry Potter","Did you hear it?"
"Harry Potter and the Chamber of Secrets","Kill!","Ron Weasley","Hear what?"
"Harry Potter and the Chamber of Secrets","Kill!","Harry Potter","That voice."
"Harry Potter and the Chamber of Secrets","Kill!","Hermione Granger","Voice? What voice?"
"Harry Potter and the Chamber of Secrets","Kill!","Harry Potter","I heard it first in Lockhart's office. And then again just—"
"Harry Potter and the Chamber of Secrets","Kill!","Basilisk","It's time."
"Harry Potter and the Chamber of Secrets","Kill!","Harry Potter","It's moving. I think it's going to kill."
"Harry Potter and the Chamber of Secrets","Kill!","Ron Weasley","Kill?"
"Harry Potter and the Chamber of Secrets","Kill!","Hermione Granger","Harry, wait! Not so fast!"
"Harry Potter and the Chamber of Secrets","Kill!","Harry Potter","Strange. I've never seen spiders act like that."
"Harry Potter and the Chamber of Secrets","Kill!","Ron Weasley","I don't like spiders… What's that?"
"Harry Potter and the Chamber of Secrets","Kill!","Hermione Granger","'The Chamber of Secrets has been opened… enemies the heir… beware.' It's written in blood."
"Harry Potter and the Chamber of Secrets","Kill!","Harry Potter","Oh, no… It's Filch's cat. It's Mrs. Norris."
"Harry Potter and the Chamber of Secrets","Kill!","Students","Ahhh! What's that?"
"Harry Potter and the Chamber of Secrets","Kill!","Poppy Pomfrey","Oh!"
"Harry Potter and the Chamber of Secrets","Kill!","Draco Malfoy","'Enemies of the heir beware!' You'll be next, Mudbloods!"
"Harry Potter and the Chamber of Secrets","Kill!","Argus Filch","What's going on 'ere? Go on, make way, make way. Potter-- What are you…Mrs. Norris? You've…murdered my cat."
"Harry Potter and the Chamber of Secrets","Kill!","Harry Potter","No. No."
"Harry Potter and the Chamber of Secrets","Kill!","Argus Filch","I'll kill ya… I'll kill ya!"
"Harry Potter and the Chamber of Secrets","Kill!","Albus Dumbledore","Argus! Argus, I… Everyone will proceed to their dormitories immediately. Everyone except… you three."
"Harry Potter and the Chamber of Secrets","Kill!","Other","Ravenclaws, follow me!"
"Harry Potter and the Chamber of Secrets","Kill!","Albus Dumbledore","She's not dead, Argus. She has been Petrified."
"Harry Potter and the Chamber of Secrets","Kill!","Gilderoy Lockhart","Ah, thought so. So unlucky I wasn't there. I know exactly the counter curse that could have spared her."
"Harry Potter and the Chamber of Secrets","Kill!","Albus Dumbledore","But how she has been Petrified, I cannot say…"
"Harry Potter and the Chamber of Secrets","Kill!","Argus Filch","Ask him. It's him who's done it. You saw what he wrote on the wall."
"Harry Potter and the Chamber of Secrets","Kill!","Harry Potter","It's not true sir, I swear. I never touched Mrs. Norris."
"Harry Potter and the Chamber of Secrets","Kill!","Argus Filch","Rubbish!"
"Harry Potter and the Chamber of Secrets","Kill!","Severus Snape","If I might, Headmaster? Perhaps Potter and his friends were simply in the wrong place at the wrong time. However, the circumstances are suspicious. I, for one, don't recall seeing Potter at dinner."
"Harry Potter and the Chamber of Secrets","Kill!","Gilderoy Lockhart","I'm afraid that's my doing, Severus. You see, Harry was helping me answer my fan mail."
"Harry Potter and the Chamber of Secrets","Kill!","Hermione Granger","That's why Ron and I went looking for him, Professor. We'd just found him when he said…"
"Harry Potter and the Chamber of Secrets","Kill!","Severus Snape","Yes, Miss Granger?"
"Harry Potter and the Chamber of Secrets","Kill!","Harry Potter","When I said I wasn't hungry. We were heading back to the common room when we found Mrs. Norris."
"Harry Potter and the Chamber of Secrets","Kill!","Albus Dumbledore","Innocent until proven guilty, Severus."
"Harry Potter and the Chamber of Secrets","Kill!","Argus Filch","My cat has been Petrified. I wanna see some punishment!"
"Harry Potter and the Chamber of Secrets","Kill!","Albus Dumbledore","We will be able to cure her, Argus. As I understand it, Madame Sprout has a very healthy growth of Mandrakes. When matured, a potion will be made which will revive Mrs. Norris. And in the meantime, I strongly recommend caution… to all."
"Harry Potter and the Chamber of Secrets","Kill!","Hermione Granger","It's a bit strange, isn't it?"
"Harry Potter and the Chamber of Secrets","Kill!","Harry Potter","Strange?"
"Harry Potter and the Chamber of Secrets","Kill!","Hermione Granger","You hear this voice, a voice only you can hear, and then Mrs. Norris turns up Petrified. It's just… strange."
"Harry Potter and the Chamber of Secrets","Kill!","Harry Potter","Do you think I should have told them? Dumbledore and the others, I mean?"
"Harry Potter and the Chamber of Secrets","Kill!","Ron Weasley","Are you mad?"
"Harry Potter and the Chamber of Secrets","Kill!","Hermione Granger","No, Harry. Even in the wizarding world, hearing voices isn't a good sign."
"Harry Potter and the Chamber of Secrets","Kill!","Man in a painting","She's right, you know."
"Harry Potter and the Chamber of Secrets","About the Chamber","Minerva McGonagall","Could I have your attention, please? Right. Now, today, we will be transforming animals into water goblets. Like so. One, two, three, Vera verto. Now it's your turn. Well, who would like to go first? Ah! Mr. Weasley. “One, two, three. Vera verto.”"
"Harry Potter and the Chamber of Secrets","About the Chamber","Ron Weasley","Ahem. Vera verto!"
"Harry Potter and the Chamber of Secrets","About the Chamber","Students","Ha, ha, ha, ha, ha…"
"Harry Potter and the Chamber of Secrets","About the Chamber","Minerva McGonagall","That wand needs replacing, Mr. Weasley. Yes, Miss Granger?"
"Harry Potter and the Chamber of Secrets","About the Chamber","Hermione Granger","Professor, I was wondering if you could tell us about…the Chamber of Secrets?"
"Harry Potter and the Chamber of Secrets","About the Chamber","Minerva McGonagall","Well, very well. Well, you all know, of course, that Hogwarts was founded over a thousand years ago by the four greatest witches and wizards of the age: Godric Gryffindor, Helga Hufflepuff, Rowena Ravenclaw, and Salazar Slytherin. Now, three of the founders coexisted quite harmoniously. One did not."
"Harry Potter and the Chamber of Secrets","About the Chamber","Ron Weasley","Three guesses who."
"Harry Potter and the Chamber of Secrets","About the Chamber","Minerva McGonagall","Salazar Slytherin wished to be more selective about the students admitted to Hogwarts. He believed magical learning should be kept within all-magic families. In other words, “pure-bloods.” Unable to sway the others, he decided to leave the school. Now, according to legend, Slytherin had built a hidden chamber in this castle, known as the Chamber of Secrets. Though, shortly before departing, he sealed it until that time when his own true heir returned to the school. The heir alone would be able to open the Chamber and unleash the horror within, and by so doing purge the school of all those who, in Slytherin's view, were unworthy to study magic."
"Harry Potter and the Chamber of Secrets","About the Chamber","Hermione Granger","Muggle-borns."
"Harry Potter and the Chamber of Secrets","About the Chamber","Minerva McGonagall","Well, naturally, the school had been searched many times. No such chamber has been found."
"Harry Potter and the Chamber of Secrets","About the Chamber","Hermione Granger","Professor? What exactly does legend tell us lies within the Chamber?"
"Harry Potter and the Chamber of Secrets","About the Chamber","Minerva McGonagall","Well, the Chamber is said to home to something that only the Heir of Slytherin can control. It is said to be the home of a monster."
"Harry Potter and the Chamber of Secrets","About the Chamber","Ron Weasley","D'you think it's true? D'you think there really is a Chamber of Secrets?"
"Harry Potter and the Chamber of Secrets","About the Chamber","Hermione Granger","Yes. Couldn't you tell? McGonagall's worried. All the teachers are."
"Harry Potter and the Chamber of Secrets","About the Chamber","Harry Potter","Well, if there really is a Chamber of Secrets, a-and it really has been opened, then that means---"
"Harry Potter and the Chamber of Secrets","About the Chamber","Hermione Granger","The Heir of Slytherin has returned to Hogwarts. The question is, who is it?"
"Harry Potter and the Chamber of Secrets","About the Chamber","Ron Weasley","Let's think. Who do we know who thinks all Muggle-borns are scum?"
"Harry Potter and the Chamber of Secrets","About the Chamber","Hermione Granger","If you're talking about Malfoy."
"Harry Potter and the Chamber of Secrets","About the Chamber","Ron Weasley","Of course. You heard him! 'You'll be next Mudbloods,'"
"Harry Potter and the Chamber of Secrets","About the Chamber","Hermione Granger","I heard him. But Malfoy, the Heir of Slytherin?"
"Harry Potter and the Chamber of Secrets","About the Chamber","Harry Potter","Well, maybe Ron's right, Hermione. I mean, look at his family. The whole lot of them have been in Slytherin for centuries."
"Harry Potter and the Chamber of Secrets","About the Chamber","Ron Weasley","Crabbe and Goyle must know. Maybe we could trick them into telling."
"Harry Potter and the Chamber of Secrets","About the Chamber","Hermione Granger","Even they aren't that thick. But there might be another way. Mind you, it would be difficult. Not to mention, we would be breaking about fifty school rules. And, it'll be dangerous. Very dangerous."
"Harry Potter and the Chamber of Secrets","Rogue Bludger","Hermione Granger","Here it is. 'The Polyjuice Potion.'  'Properly brewed, the Polyjuice Potion allows the drinker to transform himself temporarily into the physical form of another.'"
"Harry Potter and the Chamber of Secrets","Rogue Bludger","Ron Weasley","Do you mean, if Harry and I drink that stuff, we'll turn into Crabbe and Goyle?"
"Harry Potter and the Chamber of Secrets","Rogue Bludger","Hermione Granger","Yes."
"Harry Potter and the Chamber of Secrets","Rogue Bludger","Ron Weasley","Wicked! Malfoy'll tell us anything."
"Harry Potter and the Chamber of Secrets","Rogue Bludger","Hermione Granger","Exactly. But it's tricky. I've never seen a more complicated potion."
"Harry Potter and the Chamber of Secrets","Rogue Bludger","Harry Potter","Well, how long will it take to make?"
"Harry Potter and the Chamber of Secrets","Rogue Bludger","Hermione Granger","A month."
"Harry Potter and the Chamber of Secrets","Rogue Bludger","Harry Potter","A month? But, Hermione, if Malfoy is the Heir of Slytherin, he could attack half the Muggle-borns in the school by then."
"Harry Potter and the Chamber of Secrets","Rogue Bludger","Hermione Granger","I know. But it's the only plan we've got."
"Harry Potter and the Chamber of Secrets","Rogue Bludger","Students","Yeah! Come on Slytherin!"
"Harry Potter and the Chamber of Secrets","Rogue Bludger","Lee Jordan","Another goal for Slytherin! They lead Gryffindor ninety to thirty!"
"Harry Potter and the Chamber of Secrets","Rogue Bludger","Marcus Flint","Yeah! Yeah!"
"Harry Potter and the Chamber of Secrets","Rogue Bludger","Draco Malfoy","All right there, Scarhead?"
"Harry Potter and the Chamber of Secrets","Rogue Bludger","Oliver Wood","Watch yourself, Harry!"
"Harry Potter and the Chamber of Secrets","Rogue Bludger","Harry Potter","Wood! Look out!"
"Harry Potter and the Chamber of Secrets","Rogue Bludger","Rubeus Hagrid","Blimey! Harry's got himself a rogue Bludger! That's been tampered with, that has!"
"Harry Potter and the Chamber of Secrets","Rogue Bludger","Ron Weasley","I'll stop it."
"Harry Potter and the Chamber of Secrets","Rogue Bludger","Hermione Granger","No! Even with a proper wand it's too risky. You could hit Harry!"
"Harry Potter and the Chamber of Secrets","Rogue Bludger","Draco Malfoy","Training for the ballet, Potter?"
"Harry Potter and the Chamber of Secrets","Rogue Bludger","Draco Malfoy","You'll never catch me, Potter!"
"Harry Potter and the Chamber of Secrets","Rogue Bludger","Hermione Granger","Let's go."
"Harry Potter and the Chamber of Secrets","Rogue Bludger","Lee Jordan","Harry Potter has caught the Snitch! Gryffindor wins!"
"Harry Potter and the Chamber of Secrets","Rogue Bludger","Hermione Granger","Finite incantatem!"
"Harry Potter and the Chamber of Secrets","No longer safe","Harry Potter","Thank you."
"Harry Potter and the Chamber of Secrets","No longer safe","Hermione Granger","Are you okay?"
"Harry Potter and the Chamber of Secrets","No longer safe","Harry Potter","No, I think my- I think my arm's broken."
"Harry Potter and the Chamber of Secrets","No longer safe","Gilderoy Lockhart","Not to worry, Harry. I will fix that arm of yours straight away."
"Harry Potter and the Chamber of Secrets","No longer safe","Harry Potter","No, not you."
"Harry Potter and the Chamber of Secrets","No longer safe","Gilderoy Lockhart","Oh, poor boy doesn't know what he's saying. Now, this… won't hurt a bit. Brackium emendo!"
"Harry Potter and the Chamber of Secrets","No longer safe","Students","Oh! Ooh! Ugh!"
"Harry Potter and the Chamber of Secrets","No longer safe","Gilderoy Lockhart","Ah, yes, well, ha, that can sometimes happen, um, butuh, the point is, uh,…"
"Harry Potter and the Chamber of Secrets","No longer safe","Other","Ohh! Uhh!"
"Harry Potter and the Chamber of Secrets","No longer safe","Gilderoy Lockhart","…you can no longer feel any pain, and, heh- very clearly, the bones are not broken."
"Harry Potter and the Chamber of Secrets","No longer safe","Rubeus Hagrid","Broken? There's no bones left!"
"Harry Potter and the Chamber of Secrets","No longer safe","Students","Uh-huh-ugh!"
"Harry Potter and the Chamber of Secrets","No longer safe","Gilderoy Lockhart","Much more flexible, though."
"Harry Potter and the Chamber of Secrets","No longer safe","Draco Malfoy","Uhh, uhhh…"
"Harry Potter and the Chamber of Secrets","No longer safe","Poppy Pomfrey","Oh, Mr. Malfoy, stop making such a fuss, you can go. Out of my way. Out of my way! Should've been brought straight to me. I can mend bones in a heartbeat- but growing them back…"
"Harry Potter and the Chamber of Secrets","No longer safe","Hermione Granger","You will be able to, won't you?"
"Harry Potter and the Chamber of Secrets","No longer safe","Poppy Pomfrey","Oh, I'll be able to, certainly. But it'll be painful. You're in for a rough night, Potter. Regrowing bones is a nasty business."
"Harry Potter and the Chamber of Secrets","No longer safe","Harry Potter","Ugh!"
"Harry Potter and the Chamber of Secrets","No longer safe","Poppy Pomfrey","Well, what do you expect? Pumpkin juice?"
"Harry Potter and the Chamber of Secrets","No longer safe","Harry Potter","Uh!"
"Harry Potter and the Chamber of Secrets","No longer safe","Basilisk","Kill. Kill… Time to kill!"
"Harry Potter and the Chamber of Secrets","No longer safe","Dobby","Hello!"
"Harry Potter and the Chamber of Secrets","No longer safe","Harry Potter","Dobby?"
"Harry Potter and the Chamber of Secrets","No longer safe","Dobby","Harry Potter should have listened to Dobby! Harry Potter should have gone back home when he missed the train."
"Harry Potter and the Chamber of Secrets","No longer safe","Harry Potter","It was you… You stopped the barrier from letting Ron and me through."
"Harry Potter and the Chamber of Secrets","No longer safe","Dobby","Indeed. Yes, sir."
"Harry Potter and the Chamber of Secrets","No longer safe","Harry Potter","You nearly got Ron and me expelled!"
"Harry Potter and the Chamber of Secrets","No longer safe","Dobby","At least you would be away from here. Harry Potter must go home! Dobby thought his Bludger would be enough to make Harry Potter see that---"
"Harry Potter and the Chamber of Secrets","No longer safe","Harry Potter","Your Bludger? You made that Bludger chase after me?"
"Harry Potter and the Chamber of Secrets","No longer safe","Dobby","Uhuh… Dobby feels most aggrieved, sir. Dobby had to iron his hands."
"Harry Potter and the Chamber of Secrets","No longer safe","Harry Potter","You'd better clear off before my bones come back, Dobby, or I might strangle you!"
"Harry Potter and the Chamber of Secrets","No longer safe","Dobby","Uh-huh-huh… Dobby is used to death threats sir. Dobby gets them five times a day at home."
"Harry Potter and the Chamber of Secrets","No longer safe","Harry Potter","I don't suppose you could tell me why you're trying to kill me?"
"Harry Potter and the Chamber of Secrets","No longer safe","Dobby","Not kill you, sir, never kill you! Dobby remembers how it was before Harry Potter triumphed over He-Who-Must-Not-Be-Named. We house elves were treated like vermin, sir. Of course, Dobby is still treated like vermin…uh, huh, huh, huh! Aah, ahh…"
