"movie","chapter","character","dialog"
"Harry Potter and the Deathly Hallows Part 1","Dumbledore's Will","Rufus Scrimgeour","'To Harry James Potter, I leave the Snitch he caught in his first Quidditch match at Hogwarts, as a reminder of the rewards of perseverance and skill."
"Harry Potter and the Deathly Hallows Part 1","Dumbledore's Will","Harry Potter","That's it then?"
"Harry Potter and the Deathly Hallows Part 1","Dumbledore's Will","Rufus Scrimgeour","Not quite.  Dumbledore left you a second bequest:  The Sword of Godric Gryffindor.  Unfortunately, the Sword of Gryffindor was not Dumbledore's to give away.  As an important historical artifact, it belongs..."
"Harry Potter and the Deathly Hallows Part 1","Dumbledore's Will","Hermione Granger","To Harry!  It belongs to Harry! It chose him!  It came to him in the Chamber of Secrets when he most needed it!"
"Harry Potter and the Deathly Hallows Part 1","Dumbledore's Will","Rufus Scrimgeour","The sword may present itself to any worthy Gryffindor, Miss Granger.  That does not make it that wizard's property.  And in any event the current whereabouts of the sword are unknown."
"Harry Potter and the Deathly Hallows Part 1","Dumbledore's Will","Harry Potter","Excuse me?"
"Harry Potter and the Deathly Hallows Part 1","Dumbledore's Will","Rufus Scrimgeour","The sword is missing. I won't pretend to be your friend, Mr. Potter.  But I assure you I'm not your enemy."
"Harry Potter and the Deathly Hallows Part 1","Dumbledore's Will","Harry Potter","You'll forgive me, Minister.  But it's a little hard to tell the difference these days."
"Harry Potter and the Deathly Hallows Part 1","Dumbledore's Will","Rufus Scrimgeour","Dumbledore said something very similar the last time we spoke."
"Harry Potter and the Deathly Hallows Part 1","Dumbledore's Will","Hermione Granger","Where is your guard, sir?"
"Harry Potter and the Deathly Hallows Part 1","Dumbledore's Will","Rufus Scrimgeour","I came alone.  I don't really need them anymore..."
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Remus Lupin","We want you to be the godfather."
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Harry Potter","You mean -- But that's brilliant -- I... don't know what to say."
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Remus Lupin","Say yes."
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Luna Lovegood","Hello, Harry!"
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Luna Lovegood","Oh, I've interrupted a deep thought, haven't I?  I can see it growing smaller in your eyes."
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Harry Potter","No, 'course not.  How are you, Luna?"
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Luna Lovegood","Very well.  I was bitten by a garden gnome only moments ago."
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Xenophilius Lovegood","Gnome saliva is enormously beneficial!  Xenophilius Lovegood. We live just over the hill!"
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Harry Potter","Nice to meet you, sir."
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Xenophilius Lovegood","I trust you know, Mr. Potter, that we at The Quibbler, unlike those toadies at the Daily Prophet, fully supported Dumbledore during his lifetime and in his death support you just as fully."
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Luna Lovegood","Come, Daddy.  Harry doesn't want to talk to us right now.  He's just too nice to say so."
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Harry Potter","Sir?  May I sit down?"
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Elphias Doge","Mr. Potter!  By all means!"
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Harry Potter","I found what you wrote in the Daily Prophet very moving, sir.  I take it you knew Professor Dumbledore well?"
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Elphias Doge","I certainly knew him the longest, if you don't count his brother Aberforth -- and somehow, people never do seem to count Aberforth."
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Harry Potter","I never even knew he had a brother, sir."
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Elphias Doge","Yes, well, Dumbledore was always very private.  Even as a boy."
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Harry Potter","Sir, I was wondering if you'd had much contact with him before he died."
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Elphias Doge","The occasional owl.  Though it was strange..."
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Harry Potter","Strange, sir?"
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Elphias Doge","It was the owls themselves.  They often arrived in distress.  It was clear they'd traveled great distances in some cases."
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Harry Potter","Could you tell me from where they'd come, sir?"
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Elphias Doge","I'm afraid not.  Albus' messages mostly referenced our days together as schoolboys.  They were surprisingly intimate.  When he did speak of his current activities his words would turn elliptical.  Still, I sensed he was under great stress.  Why do you ask?"
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Harry Potter","Just curious.  I was... close to Professor Dumbledore."
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Elphias Doge","Well, he treasured you, Mr. Potter, I can attest to that.  I can also tell you that when a person passes, it's only natural to rue the things left unsaid, to regret the question never asked. I knew Albus nigh on 100 years, but in many ways he will always remain a riddle even to me."
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Woman","Don't despair, Elphias.  I'm told he's been thoroughly unriddled by Rita Skeeter.  In 800 pages no less."
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Elphias Doge","That woman is a vulture, Muriel, and you well know it."
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Muriel","Someone has to pick the bones to get at the truth.  I read your obituary, Elphias.  Lovely.  But you did skate over some of the sticky patches in Dumbledore's life."
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Elphias Doge","I'm sorry you think so, Muriel.  I assure you I was writing from the heart."
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Muriel","Yes, well, Rita Skeeter hasn't made that mistake, I'm sure.  Word has it someone talked to her, someone who knew the Dumbledore family well.  You and I both know who that is, Elphias."
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Elphias Doge","A monstrous betrayal.  I can only conclude the rumors are true and that she has become untethered."
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Harry Potter","Who are you talking about?"
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Muriel","Well, I don't suppose it'll be a secret once the book comes out. Bathilda Bagshot."
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Harry Potter","Who?"
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Muriel","Who? Bathilda Bagshot!  My god, boy, she's only the most celebrated magical historian of the last century.  Don't they read History of Magic at Hogwarts anymore?"
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Harry Potter","Oh, right.  Slipped my mind..."
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Muriel","She knew the Dumbledores as well as anyone.  She'd have letters, perhaps an interesting photograph or two.  I'm sure Rita Skeeter would have thought it well worth a trip to Godric's Hollow to take a peek into that old bird's rattled cage."
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Harry Potter","Godric's Hollow?  Bathilda Bagshot lives in Godric's Hollow?"
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Muriel","For years now.  That's where she first met Dumbledore."
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Harry Potter","Excuse me?  You don't mean to say Dumbledore lived there too?"
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Muriel","Of course.  The family moved there after his father killed those three Muggles.  It was quite the scandal. Honestly, my boy, are you sure you knew him at all?"
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Patronus","The Ministry has fallen.  The Minister of Magic is dead.  They are coming..."
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Elphias Doge","Nice meeting you, Mr. Potter!"
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Hermione Granger","Ron!  Ron!"
"Harry Potter and the Deathly Hallows Part 1","The Wedding","Remus Lupin","Harry!  Go!  Go!"
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Ron Weasley","Where are we?"
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Hermione Granger","Shaftesbury Avenue.  I used to come here to the theater with my mum and dad.  Just popped into my head.  I don't know why..."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Hermione Granger","This way!"
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Hermione Granger","We need to change."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Ron Weasley","How the ruddy --"
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Hermione Granger","Undetectable Extension Charm."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Ron Weasley","You're amazing, you are."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Hermione Granger","Always the tone of surprise."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Hermione Granger","That'll be the books."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Harry Potter","Do you reckon everyone's alright at the wedding?  Maybe we should --"
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Ron Weasley","They were after you, mate.  We'd just put everyone in danger going back."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Hermione Granger","Ron's right.  Cappuccino, please."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Ron Weasley","What she said."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Harry Potter","Same."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Woman","Wicked scar."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Ron Weasley","So where do we go from here?  The Leaky Cauldron?"
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Hermione Granger","Too dangerous.  If Voldemort's taken over the Ministry, none of the old places are safe."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Harry Potter","My rucksack.  With all my things. I left it back at the Burrow --"
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Harry Potter","You're joking."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Hermione Granger","I've had the essentials packed for days.  Just in case."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Ron Weasley","By the way -- these jeans?  Not my favorite.  Bit tight."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Harry Potter","Down!"
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Harry Potter","Stupefy!"
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Hermione Granger","Petrificus Totalus! Go."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Hermione Granger","She doesn't argue."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Harry Potter","Lock the door, get the lights."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Harry Potter","This one's name is Rowle.  He was on the Astronomy Tower the night Snape killed Dumbledore."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Ron Weasley","This is Dolohov.  I recognize him from the wanted posters."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Ron Weasley","So what do we do with you, huh? Kill us if it was turned round, wouldn't you?"
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Ron Weasley","Suppose it's him that did Mad-Eye. How would you feel then?"
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Harry Potter","It's better we wipe their memories.  We kill them, they'll know we were here."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Ron Weasley","You're the boss. Hermione?"
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Ron Weasley","You're the best with spells."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Hermione Granger","Obliviate."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Harry Potter","How is it they knew we were there?"
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Hermione Granger","Maybe you still have the Trace on you."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Ron Weasley","Can't be. The Trace breaks at seventeen. It's Wizarding law."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Ron Weasley","What?"
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Hermione Granger","We didn't celebrate your birthday, Harry.  Ginny and I -- we'd prepared a cake.  We were going to bring it out at the end of the wedding..."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Harry Potter","Hermione.  I appreciate the thought -- honestly.  But given that we were almost killed by a couple of Death Eaters a few minutes ago..."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Hermione Granger","Right.  Perspective."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Ron Weasley","We've got to get off the streets, get somewhere safe."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Harry Potter","I have an idea."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Alastor Moody","Severus Snape?"
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Harry Potter","Mad-Eye...?"
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Ron Weasley","What was that about?"
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Hermione Granger","Mad-eye's doing, I'd guess.  In case Snape decided to come snooping."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Hermione Granger","Homenum revelio."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Hermione Granger","It's a spell to reveal human presence."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Hermione Granger","We're alone."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Harry Potter","Lumos."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Lily Potter","Dear Sirius.  Thank you for Harry's birthday present.  You'd think he'd been born on a broom."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Lily Potter","James says he's got the look of a Seeker, but then James would.  We had a very quiet birthday tea, just us and old Bathilda, who dotes on Harry.  Wormy dropped by late in the day, but seemed down and didn't stay long.  James is frustrated being shut up here, but Dumbledore's still got his Invisibility Cloak, so he doesn't have much choice.  By the way, Bathilda tells the most amazing stories about our old Headmaster. I don't know how much to believe. Can it really be true that Dumbledore --"
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Hermione Granger","Harry!  Harry!"
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Hermione Granger","Ron!  I've found him!"
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Ron Weasley","Good!  Tell him from me he's a git!"
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Hermione Granger","Harry, you can't just disappear. We thought --"
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Hermione Granger","It's from your Mum.  To Sirius. Bathilda Bagshot...?"
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Harry Potter","Yeah.  They knew her.  She wrote A History of Magic, you know."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Hermione Granger","Did she now?"
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Harry Potter","I'm thinking maybe we should go talk to her.  She still lives in Godric's Hollow.  I'm thinking maybe she could help us."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Hermione Granger","Harry.  I can imagine why you'd want to go there, but... I don't think Bathilda Bagshot is going to know where Voldemort hid his Horcruxes."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Ron Weasley","Hey!  I think you two better come down here."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Ron Weasley","The two clinging to the tree are Death Eaters for sure.  Dunno 'bout the bloke on the bench. Can't see us, of course.  But we'll have to be careful coming and going.  C'mon.  There's something else you need to see."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Hermione Granger","Lovely."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Harry Potter","To the Dark Lord.  I know I will be dead long before you read this... I have stolen the real Horcrux and intend to destroy it..."
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Ron Weasley","R.A.B. was Sirius' brother?"
"Harry Potter and the Deathly Hallows Part 1","Place to Hide","Hermione Granger","Yes.  Question is, did he actually destroy the real Horcrux?"
"Harry Potter and the Deathly Hallows Part 1","Kreacher's Tale","Harry Potter","Stop!  I order you!"
"Harry Potter and the Deathly Hallows Part 1","Kreacher's Tale","Ron Weasley","Kreacher..."
"Harry Potter and the Deathly Hallows Part 1","Kreacher's Tale","Harry Potter","Been spying on us, have you?"
"Harry Potter and the Deathly Hallows Part 1","Kreacher's Tale","Kreacher","Kreacher has been... watching. Kreacher always watches."
"Harry Potter and the Deathly Hallows Part 1","Kreacher's Tale","Hermione Granger","Maybe he knows."
"Harry Potter and the Deathly Hallows Part 1","Kreacher's Tale","Harry Potter","Ever seen this before?"
"Harry Potter and the Deathly Hallows Part 1","Kreacher's Tale","Harry Potter","Kreacher, I own this place. Sirius left it to me.  Which means I own you too."
"Harry Potter and the Deathly Hallows Part 1","Kreacher's Tale","Kreacher","That was Master Regulus' locket."
"Harry Potter and the Deathly Hallows Part 1","Kreacher's Tale","Harry Potter","That's right.  But there were two, weren't there?"
"Harry Potter and the Deathly Hallows Part 1","Kreacher's Tale","Harry Potter","Where's the other one?"
"Harry Potter and the Deathly Hallows Part 1","Kreacher's Tale","Kreacher","Kreacher doesn't know where the other locket is."
"Harry Potter and the Deathly Hallows Part 1","Kreacher's Tale","Hermione Granger","But was it here?  Did you ever see it?"
"Harry Potter and the Deathly Hallows Part 1","Kreacher's Tale","Kreacher","Filthy Mudblood -- The Death Eaters will soon be coming for you!"
"Harry Potter and the Deathly Hallows Part 1","Kreacher's Tale","Kreacher","Blood-traitor Weasley --"
"Harry Potter and the Deathly Hallows Part 1","Kreacher's Tale","Hermione Granger","Ron!  RON!"
"Harry Potter and the Deathly Hallows Part 1","Kreacher's Tale","Harry Potter","Answer her."
"Harry Potter and the Deathly Hallows Part 1","Kreacher's Tale","Kreacher","Yes.  It was here, in this house. A most evil object..."
"Harry Potter and the Deathly Hallows Part 1","Kreacher's Tale","Harry Potter","How do you mean?"
"Harry Potter and the Deathly Hallows Part 1","Kreacher's Tale","Kreacher","Before he died, Master Regulus ordered Kreacher to destroy it. It was the last thing he asked of Kreacher.  But no matter how Kreacher tried, he could not.."
"Harry Potter and the Deathly Hallows Part 1","Kreacher's Tale","Harry Potter","Where is it now?  Did someone take it, Kreacher?"
"Harry Potter and the Deathly Hallows Part 1","Kreacher's Tale","Kreacher","He came in the night.  He took many things, including the locket."
"Harry Potter and the Deathly Hallows Part 1","Kreacher's Tale","Harry Potter","Who, Kreacher?  Who was it?"
"Harry Potter and the Deathly Hallows Part 1","Kreacher's Tale","Kreacher","Mundungus.  Mundungus Fletcher."
"Harry Potter and the Deathly Hallows Part 1","Kreacher's Tale","Harry Potter","Find him."
"Harry Potter and the Deathly Hallows Part 1","Kreacher's Tale","Pius Thicknesse","As your new Minister for Magic, I promise to restore this temple of tolerance to its former glory. Therefore, beginning today, each employee will be required to submit themselves for evaluation. But know this:  You have nothing to fear... as long as you have nothing to hide..."
"Harry Potter and the Deathly Hallows Part 1","Kreacher's Tale","Cormac McLaggen","My father will hear about this."
"Harry Potter and the Deathly Hallows Part 1","Kreacher's Tale","Neville Longbottom","He's not here, you fools."
"Harry Potter and the Deathly Hallows Part 1","Kreacher's Tale","Hermione Granger","They have flesh memories."
"Harry Potter and the Deathly Hallows Part 1","Kreacher's Tale","Hermione Granger","Snitches.  They're never touched by bare skin until the Seeker captures it.  Even the wizard who fabricates it wears gloves.  That way, if there's a dispute, the Snitch can identify who first touched it."
"Harry Potter and the Deathly Hallows Part 1","Kreacher's Tale","Harry Potter","You mean... it remembers me?"
"Harry Potter and the Deathly Hallows Part 1","Kreacher's Tale","Hermione Granger","When Scrimgeour first gave it to you, I thought it might open at your touch -- that Dumbledore had hidden something in it."
"Harry Potter and the Deathly Hallows Part 1","Theft of a Thief","Dobby","Harry Potter!  So long it's been --"
"Harry Potter and the Deathly Hallows Part 1","Theft of a Thief","Hermione Granger","Expelliarmus!"
"Harry Potter and the Deathly Hallows Part 1","Theft of a Thief","Kreacher","As requested, Kreacher has returned with the thief Mundungus Fletcher!"
"Harry Potter and the Deathly Hallows Part 1","Theft of a Thief","Dobby","Dobby has also returned with the thief Mundungus Fletcher!"
"Harry Potter and the Deathly Hallows Part 1","Theft of a Thief","Mundungus Fletcher","What are you playing at -- setting a pair of bleedin' 'ouse-elves on me!"
"Harry Potter and the Deathly Hallows Part 1","Theft of a Thief","Dobby","Dobby was only trying to help! Dobby saw Kreacher in Diagon Alley, which Dobby thought was curious.  And then Dobby heard Kreacher mention Harry Potter's name, which Dobby thought was very curious.  And then Dobby saw that Kreacher was talking to the thief Mundungus Fletcher, which Dobby thought was very, very --"
"Harry Potter and the Deathly Hallows Part 1","Theft of a Thief","Mundungus Fletcher","I'm no thief, you foul little git. I'm a purveyer of rare and wondrous objects --"
"Harry Potter and the Deathly Hallows Part 1","Theft of a Thief","Ron Weasley","You're a thief, Dung.  Everyone knows it."
"Harry Potter and the Deathly Hallows Part 1","Theft of a Thief","Dobby","Master Weasley!  So good to see you again!"
"Harry Potter and the Deathly Hallows Part 1","Theft of a Thief","Ron Weasley","Wicked trainers."
"Harry Potter and the Deathly Hallows Part 1","Theft of a Thief","Mundungus Fletcher","Listen, I panicked that night, all right?  I never volunteered to die for you, mate.  Can I help it if Mad-Eye fell off his broom --"
"Harry Potter and the Deathly Hallows Part 1","Theft of a Thief","Hermione Granger","Stop lying!"
"Harry Potter and the Deathly Hallows Part 1","Theft of a Thief","Ron Weasley","Piece of advice.  Let's not rehash old times.  Got it... mate?"
"Harry Potter and the Deathly Hallows Part 1","Theft of a Thief","Harry Potter","When you turned this place over -- don't deny it! -- you found a locket, am I right?"
"Harry Potter and the Deathly Hallows Part 1","Theft of a Thief","Mundungus Fletcher","Why?  Was it valuable?"
"Harry Potter and the Deathly Hallows Part 1","Theft of a Thief","Hermione Granger","You've still got it."
"Harry Potter and the Deathly Hallows Part 1","Theft of a Thief","Ron Weasley","No.  He's worried he should have got more money for it."
"Harry Potter and the Deathly Hallows Part 1","Theft of a Thief","Mundungus Fletcher","Wouldn't be difficult, would it? Bleedin' gave it away, din' I? There I was, pitching me wares in Diagon Alley when some ministry hag comes up and asks to see my license.  Says she's of a mind to lock me up and would've, too, she hadn' taken a fancy to that locket."
"Harry Potter and the Deathly Hallows Part 1","Theft of a Thief","Harry Potter","Who was she?  This witch?"
"Harry Potter and the Deathly Hallows Part 1","Theft of a Thief","Mundungus Fletcher","Well, she's right there, in't she? Bleedin' bow an' all."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Ron Weasley","Right. So let's do it.  Who gets who?"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Hermione Granger","Well, unless one of you fancies wearing a skirt..."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Hermione Granger","Remember what we said.  Keep your eyes down.  Don't speak to anyone unless absolutely necessary.  Act as normal as possible.  Just do what you see everyone else doing. We do that -- and with a bit of luck -- we get ourselves inside. And then..."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Harry Potter","It gets really tricky."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Hermione Granger","Correct."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Harry Potter","This is completely mental."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Hermione Granger","Completely, utterly, without question."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Ron Weasley","The world's mental.  Come on, drink up.  We've got a Horcrux to find."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Ron Weasley","In case you're interested, I'm Reg Cattermole, Magical Maintenance Department."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Hermione Granger","Mafalda Hopkirk, assistant in the Improper Use of Magic Office."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Harry Potter","I'm nobody."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Hermione Granger","You're somebody.  Be careful."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Wizard","Morning, Reg!  Good luck today."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Ron Weasley","Oh... yeah.  Thanks."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Ron Weasley","What do you reckon he meant by 'Good luck.'?"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Harry Potter","Apparently so."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Ron Weasley","That's bloody disgusting."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Harry Potter","Are those...?"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Hermione Granger","Muggles.  In their rightful place."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Wizard","Move it, will you -- oh, Runcorn! Forgive me..."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Hermione Granger","You appear to be quite popular."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Ron Weasley","I gotta tell you, I'm starting to freak out a bit."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Harry Potter","The Ministry must be hiring young these days."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Ron Weasley","They're not Ministry.  They're Snatchers.  They hunt Muggle-borns and blood-traitors for a price."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Harry Potter","How long did you say this batch of Polyjuice Potion would last, Hermione?"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Hermione Granger","I didn't."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Corban Yaxley","Cattlemole!"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Corban Yaxley","It's still raining in my office. Two days now."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Ron Weasley","Really?  Have you tried an umbrella?"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Corban Yaxley","You do realize I'm on my way downstairs, don't you, Cattermole?"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Ron Weasley","Downstairs...?"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Corban Yaxley","To interrogate your wife!  If my wife's blood status were in doubt and the Head of the Department of Magical Law Enforcement needed a job doing, I think I'd make it a priority.  You've got one hour."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Ron Weasley","Oh my god.  What am I going to do? My wife's all alone downstairs?"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Harry Potter","Ron.  You don't have a wife."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Harry Potter","Look, we'll go with you --"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Ron Weasley","No, that's mad.  You two find Umbridge.  I'll be fine.  But how do I stop it raining?"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Hermione Granger","Try Finite Incantatem.  Of course if something's gone wrong with an Atmospheric Charm --"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Woman","Level Two.  Department of Magical Law Enforcement, including Wizengamot Administration Services, Auror Headquarters and Improper Use of Magic Department."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Hermione Granger","This is you."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Ron Weasley","Finite Incantatem, okay.  And if that doesn't work...?"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Hermione Granger","I don't like him being on his own down there."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Harry Potter","Ron's been coming here since he was two years old.  It's us you should be worrying about."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Hermione Granger","You really have horrible teeth, you know that."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Harry Potter","I say if we don't locate Umbridge within the hour, we go find Ron and come back another day.  Deal?"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Dolores Umbridge","Ah, Mafalda!  Travers sent you, did he?  Good.  We'll go straight down."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Percy Weasley","Oh, yes... of course."
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Witch","Reckon the old hag will be interrogating Mudbloods all day?"
"Harry Potter and the Deathly Hallows Part 1","Ministry Interior","Pius Thicknesse","Sh...careful."
