"movie","chapter","character","dialog"
"Harry Potter and the Deathly Hallows Part 2","Aberforth Dumbledore","Ron Weasley","Who's that with her? Bloody hell..."
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Neville Longbottom","I knew you'd come! I told them alii! Harry Potter would never abandon Hogwarts!"
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Harry Potter","Neville, you look..."
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Neville Longbottom","Like hell? I reckon. This is nothing. Seamus is worse. You'll see. Hermione! Ron!"
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Neville Longbottom","Hey, Ab. There might be a couple more people on the way."
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Neville Longbottom","Well? Ready?"
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Ron Weasley","I don't remember this being on the Marauder's Map."
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Neville Longbottom","That's because it never existed till now. The seven secret passages were sealed off before the start of the year. This is the only way in or out now. The grounds are crawling with Death Eaters and Dementors."
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Hermione Granger","How bad is it, Neville? With Snape as Headmaster."
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Neville Longbottom","Hardly ever see him. It's the Carrows you have to watch out for."
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Harry Potter","The Carrows?"
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Neville Longbottom","Brother and sister. They're in charge of discipline. Like punishment, the Carrows."
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Hermione Granger","They did that to you? But why?"
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Neville Longbottom","Today's Dark Arts lesson had us practicing the Cruciatus Curse. On First Years. I refused. Hogwarts has changed."
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Neville Longbottom","Aw, c'mon. Don't be grim. We're all used to it by now. And the thing is, it helps when people stand up, gives everyone hope. I used to notice that when you did it, Harry. C'mon, we're almost there."
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Neville Longbottom","Let's have a bit of fun, shall we?  Hey! Listen up, you lot! I've brought you a surprise!"
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Seamus Finnigan","Blimey."
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Neville Longbottom","Get the word out to Remus and the others that Harry's back."
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Nigel Wolpert","River, DA calling. Do you read? We have a new weather report: Lightning has struck. I repeat, lightning has struck..."
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Neville Longbottom","Okay, okay! Stand down! lLet's not kill them before You-Know-Who gets the chance!"
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Harry Potter","Okay. There's something we need to find, something hidden here in the castle. It could help us defeat You-Know-Who."
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Neville Longbottom","What is it?"
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Harry Potter","We don't know."
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Dean Thomas","Where is it?"
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Harry Potter","I realize it's not much to go on."
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Seamus Finnigan","That's nothing to go on."
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Harry Potter","I think it might have something to do with Ravenclaw. It would be small, easy to conceal, valuable. Any ideas?"
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Luna Lovegood","Well, there's Rowena Ravenclaw's lost diadem."
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Luna Lovegood","The lost diadem of Ravenclaw? Hasn't anyone ever heard of it? It's quite famous."
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Cho Chang","Yes, but Luna, it's lost. For centuries now. There's not a person alive today who's seen it."
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Ron Weasley","Excuse me. But would someone tell me: what's a bloody diadem?"
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Cho Chang","It's a kind of crown. You know, like a tiara."
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Cho Chang","Ravenclaw's was rumored to have magical properties, to enhance the wisdom of the wearer."
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Ginny Weasley","Harry."
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Harry Potter","Hey there. Ron smiles, about to speak, then notices Ginny's eyes have not left Harry. He frowns, speaks to Hermione."
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Ron Weasley","Six months she hasn't seen me and it's like I'm Frankie First Year. I mean, I'm only her brother."
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Seamus Finnigan","Got loads of those, though, doesn't she? There's only one Harry."
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Ron Weasley","Shut up, Seamus."
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Neville Longbottom","What is it, Ginny?"
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Ginny Weasley","Snape knows. He knows that Harry was spotted in Hogsmeade."
"Harry Potter and the Deathly Hallows Part 2","Hogwarts Reunion","Alecto Carrow","Put a smile on, Miss Reynolds. Wouldn't want me to have to pay a visit to Daddy again, would you?"
"Harry Potter and the Deathly Hallows Part 2","Give Me Harry Potter","Severus Snape","Many of you are surely wondering why I have summoned you here at this hour. It has come to my attention that earlier this evening... Harry Potter was sighted in Hogsmeade."
"Harry Potter and the Deathly Hallows Part 2","Give Me Harry Potter","Severus Snape","I mention this in the hopes that truth will not be supplanted by"
"Harry Potter and the Deathly Hallows Part 2","Give Me Harry Potter","Severus Snape","For myself and a few select members of the staff this comes as little surprise. We have, for some time, considered Mr. Potter's return to Hogwarts to be not only possible but inevitable. Consequently, in the past several months and under my specific direction, exhaustive defensive strategies have been employed to defeat any attempt Mr. Potter might make to breach these walls. But know this. Should anyone -- student or staff -- attempt to aid Mr. Potter, that person will be punished in a manner consistent with the severity of their transgression. Rest assured: So long as I am Headmaster at Hogwarts, Harry Potter will never again step foot in this castle."
"Harry Potter and the Deathly Hallows Part 2","Give Me Harry Potter","Severus Snape","Now then. If anyone here has knowledge of Mr. Potter's movements this evening... I invite them to step forward now."
"Harry Potter and the Deathly Hallows Part 2","Give Me Harry Potter","Harry Potter","I think I can help you out with that... -.. Harry appears."
"Harry Potter and the Deathly Hallows Part 2","Give Me Harry Potter","Harry Potter","And I'm afraid it's rather extensive."
"Harry Potter and the Deathly Hallows Part 2","Give Me Harry Potter","Harry Potter","How dare you stand where he stood."
"Harry Potter and the Deathly Hallows Part 2","Give Me Harry Potter","Harry Potter","Tell them how it was that night. Tell then how you looked him in the eye, a man who trusted you... and killed him. Tell them!"
"Harry Potter and the Deathly Hallows Part 2","Give Me Harry Potter","Harry Potter","I'm a Gryffindor."
"Harry Potter and the Deathly Hallows Part 2","Give Me Harry Potter","Voldemort","I know that many of you will want to fight. Some of you may even think this wise. But this is foily."
"Harry Potter and the Deathly Hallows Part 2","Give Me Harry Potter","Voldemort","I wish you no harm. TI have great respect for the students of Hogwarts. I was once one myself after all. I ask for but one thing and if granted no magical blood shail be spiit..."
"Harry Potter and the Deathly Hallows Part 2","Give Me Harry Potter","Voldemort","Give me Harry Potter. Do this and none shall be harmed. Give me Harry Potter and I shail leave Hogwarts untouched. Give me Harry Potter and you will be rewarded."
"Harry Potter and the Deathly Hallows Part 2","Give Me Harry Potter","Pansy parkinson","But he's there! Potter's there! Someone grab him!"
"Harry Potter and the Deathly Hallows Part 2","Give Me Harry Potter","Argus Filch","Students out of bed! Students in the corridors!"
"Harry Potter and the Deathly Hallows Part 2","Give Me Harry Potter","Argus Filch","Oh. Sorry, mum."
"Harry Potter and the Deathly Hallows Part 2","Give Me Harry Potter","Argus Filch","Right away."
"Harry Potter and the Deathly Hallows Part 2","Duty To Our School","Harry Potter","Time. As much as you can give me."
"Harry Potter and the Deathly Hallows Part 2","Duty To Our School","Harry Potter","Is that possible, Professor?"
"Harry Potter and the Deathly Hallows Part 2","Duty To Our School","Harry Potter","I think you're right."
"Harry Potter and the Deathly Hallows Part 2","Duty To Our School","Harry Potter","You, too, Professor."
"Harry Potter and the Deathly Hallows Part 2","Duty To Our School","Neville Longbottom","Let me get this straight, Professor. You're giving us permission to do this?"
"Harry Potter and the Deathly Hallows Part 2","Duty To Our School","Neville Longbottom","To blow it up. Boom."
"Harry Potter and the Deathly Hallows Part 2","Duty To Our School","Neville Longbottom","Wicked."
"Harry Potter and the Deathly Hallows Part 2","Duty To Our School","Seamus Finnigan","I can bring 'er down."
"Harry Potter and the Deathly Hallows Part 2","Duty To Our School","Filius Flitwick","You realize, of course, that nothing we do will be able to keep out You-Know-Who indefinitely."
"Harry Potter and the Deathly Hallows Part 2","Duty To Our School","Pomona Sprout","That doesn't mean we can't hold him up."
"Harry Potter and the Deathly Hallows Part 2","Duty To Our School","Professors","Protego Maxima... Finato Duri... Repello Inimicum..."
"Harry Potter and the Deathly Hallows Part 2","Duty To Our School","Ron Weasley","Harry, Hermione and I have been thinking. It doesn't really matter if we find the Horcrux."
"Harry Potter and the Deathly Hallows Part 2","Duty To Our School","Hermione Granger","Unless we can destroy it."
"Harry Potter and the Deathly Hallows Part 2","Duty To Our School","Ron Weasley","So we were thinking --"
"Harry Potter and the Deathly Hallows Part 2","Duty To Our School","Hermione Granger","You were thinking. It's Ron's idea. And it's brilliant."
"Harry Potter and the Deathly Hallows Part 2","Duty To Our School","Ron Weasley","You destroyed Tom Riddle's Diary with a Basilisk fang, right? Well, we know where we might find one, don't we?"
"Harry Potter and the Deathly Hallows Part 2","Duty To Our School","Harry Potter","Okay. But take this. That way you can find me when you get back."
"Harry Potter and the Deathly Hallows Part 2","Duty To Our School","Hermione Granger","Where are you going?"
"Harry Potter and the Deathly Hallows Part 2","You Need Only Ask","Harry Potter","Ravenclaw Common Room. Got to start somewhere. Hermione nods, slips the Map in her beaded bag and she and Ron head off. Just before they turn the corner, Ron looks back, holds Harry's glance briefly... and then is"
"Harry Potter and the Deathly Hallows Part 2","You Need Only Ask","Luna Lovegood","Harry! Wait! I need to talk to"
"Harry Potter and the Deathly Hallows Part 2","You Need Only Ask","Harry Potter","I'm a bit preoccupied right now, Luna."
"Harry Potter and the Deathly Hallows Part 2","You Need Only Ask","Harry Potter","We'll talk later, Luna."
"Harry Potter and the Deathly Hallows Part 2","You Need Only Ask","Luna Lovegood","Harry --"
"Harry Potter and the Deathly Hallows Part 2","You Need Only Ask","Harry Potter","Later."
"Harry Potter and the Deathly Hallows Part 2","You Need Only Ask","Luna Lovegood","Don't you remember what Cho said about Rowena Ravenclaw's diadem: 'There's not a person alive who's seen it.'"
"Harry Potter and the Deathly Hallows Part 2","You Need Only Ask","Luna Lovegood","It's obvious, isn't it? We have to talk to someone who's dead."
"Harry Potter and the Deathly Hallows Part 2","You Need Only Ask","Luna Lovegood","He's very impressive, isn't he?"
"Harry Potter and the Deathly Hallows Part 2","Blow For Blow","Voldemort","They never learn. Such a pity."
"Harry Potter and the Deathly Hallows Part 2","Blow For Blow","Voldemort","Begin."
"Harry Potter and the Deathly Hallows Part 2","Blow For Blow","Pius Thicknesse","But, my Lord, shouldn't we wait --"
"Harry Potter and the Deathly Hallows Part 2","Blow For Blow","Fred Weasley","Nice night for it!"
"Harry Potter and the Deathly Hallows Part 2","Blow For Blow","Harry Potter","Okay, Luna. Who've you got in mind?"
"Harry Potter and the Deathly Hallows Part 2","Blow For Blow","Seamus Finnigan","That's it. I want a charge on each and every joist."
"Harry Potter and the Deathly Hallows Part 2","Blow For Blow","Neville Longbottom","You do know what you're doing, don't you, Seamus?"
"Harry Potter and the Deathly Hallows Part 2","Blow For Blow","Neville Longbottom","Blimey."
"Harry Potter and the Deathly Hallows Part 2","Blow For Blow","Neville Longbottom","Not good."
"Harry Potter and the Deathly Hallows Part 2","Blow For Blow","Luna Lovegood","If you're to find her, you'll find her down there."
"Harry Potter and the Deathly Hallows Part 2","Blow For Blow","Luna Lovegood","No. I think it best if you two talk alone. She's very shy."
"Harry Potter and the Deathly Hallows Part 2","Blow For Blow","Kingsley Shacklebolt","Tell Professor McGonagall Remus and I will handle this side of the castle."
"Harry Potter and the Deathly Hallows Part 2","Blow For Blow","Dean Thomas","Yes, sir."
"Harry Potter and the Deathly Hallows Part 2","Blow For Blow","Kingsley Shacklebolt","Dean!"
"Harry Potter and the Deathly Hallows Part 2","Blow For Blow","Remus Lupin","It's the quality of one's conviction that determines success, not the number of one's followers."
"Harry Potter and the Deathly Hallows Part 2","Blow For Blow","Kingsley Shacklebolt","Who said that?"
"Harry Potter and the Deathly Hallows Part 2","Blow For Blow","Remus Lupin","Me."
"Harry Potter and the Deathly Hallows Part 2","Blow For Blow","Remus Lupin","Speaking of quality."
"Harry Potter and the Deathly Hallows Part 2","Blow For Blow","Remus Lupin","You shouldn't have. It's Teddy who needs you."
"Harry Potter and the Deathly Hallows Part 2","Blow For Blow","Nymphadora Tonks","He'll sleep 'til dawn and snore like his father. It's you who needs me tonight."
"Harry Potter and the Deathly Hallows Part 2","Blow For Blow","Harry Potter","It's you..."
"Harry Potter and the Deathly Hallows Part 2","Blow For Blow","Neville Longbottom","Ha! dal"
"Harry Potter and the Deathly Hallows Part 2","Blow For Blow","Neville Longbottom","Yeah! You and whose army!"
"Harry Potter and the Deathly Hallows Part 2","Blow For Blow","Seamus Finnigan","Woah! Easy up there!"
"Harry Potter and the Deathly Hallows Part 2","Blow For Blow","Neville Longbottom","Sorry."
"Harry Potter and the Deathly Hallows Part 2","Blow For Blow","Ron Weasley","Harry talks in his sleep. Haven't you noticed?"
"Harry Potter and the Deathly Hallows Part 2","Blow For Blow","Hermione Granger","No. Of course not."
"Harry Potter and the Deathly Hallows Part 2","Blow For Blow","Ron Weasley","I've never got this far before."
"Harry Potter and the Deathly Hallows Part 2","Blow For Blow","Hermione Granger","I'm scared."
"Harry Potter and the Deathly Hallows Part 2","Blow For Blow","Ron Weasley","Me too. Hermione: I didn't expect it to be like this."
"Harry Potter and the Deathly Hallows Part 2","Blow For Blow","Hermione Granger","Not this."
"Harry Potter and the Deathly Hallows Part 2","Finding the Diadem","Harry Potter","You're the Grey Lady, the ghost of Ravenclaw Tower."
"Harry Potter and the Deathly Hallows Part 2","Finding the Diadem","Helena Ravenclaw","I do not answer to that name."
"Harry Potter and the Deathly Hallows Part 2","Finding the Diadem","Harry Potter","I'm sorry. It's Helena, isn't it? Helena Ravenclaw. Rowena's daughter. Luna told me."
"Harry Potter and the Deathly Hallows Part 2","Finding the Diadem","Helena Ravenclaw","Are you a friend of Luna's?"
"Harry Potter and the Deathly Hallows Part 2","Finding the Diadem","Harry Potter","Yes. She thought you might be able to help me."
"Harry Potter and the Deathly Hallows Part 2","Finding the Diadem","Helena Ravenclaw","You seek my mother's diadem."
"Harry Potter and the Deathly Hallows Part 2","Finding the Diadem","Harry Potter","Yes! That's right --"
"Harry Potter and the Deathly Hallows Part 2","Finding the Diadem","Helena Ravenclaw","Luna is kind. Unlike so many of the others, but she was wrong. I cannot help you."
"Harry Potter and the Deathly Hallows Part 2","Finding the Diadem","Harry Potter","Wait! Please!"
"Harry Potter and the Deathly Hallows Part 2","Finding the Diadem","Helena Ravenclaw","Many have sought my mother's diadem. Its powers are"
"Harry Potter and the Deathly Hallows Part 2","Finding the Diadem","Harry Potter","But I don't care about its powers! Honestly --"
"Harry Potter and the Deathly Hallows Part 2","Finding the Diadem","Harry Potter","I don't seek it for myself! You have to believe me!"
"Harry Potter and the Deathly Hallows Part 2","Finding the Diadem","Harry Potter","I want to destroy it."
"Harry Potter and the Deathly Hallows Part 2","Finding the Diadem","Harry Potter","That's what you want, isn't it, Helena? You want it destroyed."
"Harry Potter and the Deathly Hallows Part 2","Finding the Diadem","Helena Ravenclaw","But I only wanted to be more like her, clever and wise. She wore it so beautifully, but on me... I grew to hate it... the pain I felt... the pain I feel even now..."
"Harry Potter and the Deathly Hallows Part 2","Finding the Diadem","Harry Potter","I'll end your pain, Helena. Tell me where it is and I'll destroy it, I swear, on my mother's memory —-"
"Harry Potter and the Deathly Hallows Part 2","Finding the Diadem","Helena Ravenclaw","Another swore to destroy it, many years ago, a strange boy with a strange name..."
"Harry Potter and the Deathly Hallows Part 2","Finding the Diadem","Harry Potter","Tom Riddle --"
"Harry Potter and the Deathly Hallows Part 2","Finding the Diadem","Helena Ravenclaw","But he lied."
"Harry Potter and the Deathly Hallows Part 2","Finding the Diadem","Harry Potter","He's lied to many people --"
"Harry Potter and the Deathly Hallows Part 2","Finding the Diadem","Helena Ravenclaw","I know what he's done! I know who he is! He defiled it! With Dark Magic!"
"Harry Potter and the Deathly Hallows Part 2","Finding the Diadem","Helena Ravenclaw","Strange... you remind me of him a bit..."
"Harry Potter and the Deathly Hallows Part 2","Finding the Diadem","Helena Ravenclaw","It's here. In the castle. In the"
"Harry Potter and the Deathly Hallows Part 2","Finding the Diadem","Helena Ravenclaw","If you have to ask, you'll never know. If you know, you need only ask..."
"Harry Potter and the Deathly Hallows Part 2","Finding the Diadem","Harry Potter","Thank you... -.. then turning..."
"Harry Potter and the Deathly Hallows Part 2","Finding the Diadem","Harry Potter","Thank you... -.. then running."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Ron Weasley","You do it."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Ron Weasley","Yes, you can."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Neville Longbottom","Not good."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Ginny Weasley","Ready!?"
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Neville Longbottom","Are you bloody joking?!"
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Seamus Finnigan","He's good..."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Seamus Finnigan","He's good..."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Ginny Weasley","What?"
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Neville Longbottom","That was kind of exciting. Seamus grins and winks knowingly. Ginny shakes her head."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Ginny Weasley","Mad. The both of you."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Neville Longbottom","Not good."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Argus Filch","Night-tee night."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Pansy parkinson","You let us out of here, you filthy squib!"
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Harry Potter","Ginny! Neville! You alright?"
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Neville Longbottom","Never better! Feel like I could spit fire! Haven't seen Luna, have you?"
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Harry Potter","Luna -- ?"
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Neville Longbottom","I'm mad for her! Think it's about time I told her, seeing as there's a pretty good chance we'll both be dead by dawn!"
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Ginny Weasley","I know."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Ron Weasley","Bloody hell. We/'ll never find him on this."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Hermione Granger","There he is."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Ron Weasley","Brilliant."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Hermione Granger","He vanished. Just now. I saw it. Ron glances at MAP -- then:"
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Hermione Granger","That's right. I did."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Ron Weasley","Let's go."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Hermione Granger","Brilliant."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Draco Malfoy","Take my hand."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Draco Malfoy","Well, well, what brings you here, Potter? Harry looks slowly over his shoulder. Draco -- Blaise and Goyle at his side -- steps INTO VIEW, his face bisected by light. He holds a wand on Harry."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Harry Potter","I could ask you the same."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Draco Malfoy","I virtually lived here last year. Remember?"
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Harry Potter","I remember."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Harry Potter","What's wrong with the one you have?"
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Draco Malfoy","Easy."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Harry Potter","Why didn't you tell her?"
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Harry Potter","Bellatrix. You knew it was me. But you didn't say anything."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Draco Malfoy","Give me my wand."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Harry Potter","No. I don't think so..."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Harry Potter","Besides, its allegiance is to me now. If you want it, you'll have to win it back. Perhaps even kill me..."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Gregory Goyle","C'mon, Draco. Don't be a prat."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Gregory Goyle","Avada Kedavra!"
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Harry Potter","Expelliarmus!"
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Hermione Granger","Did you see where it went? The diadem!"
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Harry Potter","Well done. Let's find Ron and get out of here."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Ron Weasley","RUN! Goyle's set the bioody place on fire!"
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Harry Potter","Split up!"
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Hermione Granger","Do we climb!"
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Harry Potter","No, it''ll just follow us!"
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Harry Potter","Here! Take one!"
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Ron Weasley","Serves him right."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Hermione Granger","C'mon! This way!"
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Harry Potter","Wait! What about Malfoy and Blaise!"
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Ron Weasley","Brilliant."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Voldemort","Nagini. Come."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Ron Weasley","You're bloody well welcome!"
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Harry Potter","Ron, you once asked me if I thought he felt it -- Voldemort -- when we destroy a Horcrux, when we destroy a piece of his soul."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Harry Potter","He does."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Harry Potter","It's the snake. She's the last one. The last Horcrux."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Ron Weasley","Where will he take her?"
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Hermione Granger","Someplace safe."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Harry Potter","No. He'll keep her close."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Ron Weasley","Look inside him, Harry."
"Harry Potter and the Deathly Hallows Part 2","Fiendfyre","Ron Weasley","Find out where he is. If we find him, we find the snake. Then we're one step closer to ending this."
"Harry Potter and the Deathly Hallows Part 2","He Will Come To Me","Voldemort","Stop looking at her. She smells your fear. It agitates her. Be grateful she's just eaten."
"Harry Potter and the Deathly Hallows Part 2","He Will Come To Me","Lucius Malfoy","Forgive me, my Lord, but wouldn't it be more prudent to call off this battle and seek the boy yourself?"
"Harry Potter and the Deathly Hallows Part 2","He Will Come To Me","Voldemort","I do not need to seek the boy! Before the night is out, he will come to me! Do you understand!"
"Harry Potter and the Deathly Hallows Part 2","He Will Come To Me","Lucius Malfoy","Of c-course, my Lord."
"Harry Potter and the Deathly Hallows Part 2","He Will Come To Me","Voldemort","How do you live with yourself, Lucius?  Go. Find Severus. Tell him I need to see him immediately."
"Harry Potter and the Deathly Hallows Part 2","He Will Come To Me","Harry Potter","I know where he is."
"Harry Potter and the Deathly Hallows Part 2","He Will Come To Me","Sybill Trelawney","There's more to me than incense and tea leaves, Mr. Finnegan."
"Harry Potter and the Deathly Hallows Part 2","He Will Come To Me","Luna Lovegood","Thanks."
"Harry Potter and the Deathly Hallows Part 2","He Will Come To Me","Neville Longbottom","Don't mention it."
"Harry Potter and the Deathly Hallows Part 2","He Will Come To Me","Voldemort","Why doesn't it work for me?"
"Harry Potter and the Deathly Hallows Part 2","He Will Come To Me","Severus Snape","You have performed extraordinary magic with this wand, my Lord. In the last few hours alone --"
"Harry Potter and the Deathly Hallows Part 2","He Will Come To Me","Voldemort","No! I am extraordinary! But the wand resists me!"
"Harry Potter and the Deathly Hallows Part 2","He Will Come To Me","Severus Snape","There is no wand more powerful. Ollivander himself said it. Tonight, when the boy comes to you, it will not fail you, I am sure. It answers to you and you only."
"Harry Potter and the Deathly Hallows Part 2","He Will Come To Me","Voldemort","Does it?"
"Harry Potter and the Deathly Hallows Part 2","He Will Come To Me","Severus Snape","My Lord?"
"Harry Potter and the Deathly Hallows Part 2","He Will Come To Me","Voldemort","The wand. Does it truly answer to me?"
"Harry Potter and the Deathly Hallows Part 2","He Will Come To Me","Voldemort","You're a clever man, Severus. Surely you must know."
"Harry Potter and the Deathly Hallows Part 2","He Will Come To Me","Voldemort","Where, Severus? Where does its loyalty lie?"
"Harry Potter and the Deathly Hallows Part 2","He Will Come To Me","Severus Snape","With you, of course, my Lord."
"Harry Potter and the Deathly Hallows Part 2","He Will Come To Me","Voldemort","The Elder Wand cannot serve me properly, Severus, because I am"
"Harry Potter and the Deathly Hallows Part 2","He Will Come To Me","Voldemort","The Elder Wand belongs to the wizard who killed its last owner. Ollivander was quite explicit about that. You killed Dumbledore, Severus. While you live, the Elder Wand cannot be truly mine."
"Harry Potter and the Deathly Hallows Part 2","He Will Come To Me","Severus Snape","My Lord --"
"Harry Potter and the Deathly Hallows Part 2","He Will Come To Me","Voldemort","You have been a good and faithful servant, Severus."
"Harry Potter and the Deathly Hallows Part 2","He Will Come To Me","Voldemort","But only I can live forever..."
"Harry Potter and the Deathly Hallows Part 2","He Will Come To Me","Voldemort","Kill."
"Harry Potter and the Deathly Hallows Part 2","He Will Come To Me","Voldemort","Nagini! Come!"
"Harry Potter and the Deathly Hallows Part 2","Your Mother's Eyes","Severus Snape","Take them..."
"Harry Potter and the Deathly Hallows Part 2","Your Mother's Eyes","Severus Snape","Take them!"
"Harry Potter and the Deathly Hallows Part 2","Your Mother's Eyes","Severus Snape","Please."
"Harry Potter and the Deathly Hallows Part 2","Your Mother's Eyes","Harry Potter","Give me something! Quickly! A flask! Anything."
"Harry Potter and the Deathly Hallows Part 2","Your Mother's Eyes","Severus Snape","They are the same..."
"Harry Potter and the Deathly Hallows Part 2","Your Mother's Eyes","Severus Snape","You have your mother's eyes..."
"Harry Potter and the Deathly Hallows Part 2","Your Mother's Eyes","Ron Weasley","He's gone. The snake too."
"Harry Potter and the Deathly Hallows Part 2","Your Mother's Eyes","Voldemort","You have fought valiantly... but in vain. I do not wish this. Every drop of magical bliood"
