"movie","chapter","character","dialog"
"Harry Potter and the Philosopher's Stone","Ron and Hermione","Hermione Granger","Pleasure. You two better change into your robes. I expect we'll be arriving soon.  You've got dirt, on your nose, by the way, did you know? Just there."
"Harry Potter and the Philosopher's Stone","Welcome to Hogwarts","Rubeus Hagrid","Right, then! First years! This way, please! Come on, now, don't be shy! Come on now, hurry up!"
"Harry Potter and the Philosopher's Stone","Welcome to Hogwarts","Rubeus Hagrid","Hello, Harry."
"Harry Potter and the Philosopher's Stone","Welcome to Hogwarts","Harry Potter","Hey, Hagrid."
"Harry Potter and the Philosopher's Stone","Welcome to Hogwarts","Ron Weasley","Whoaa!"
"Harry Potter and the Philosopher's Stone","Welcome to Hogwarts","Rubeus Hagrid","Right then. This way to the boats! Come on, now, follow me."
"Harry Potter and the Philosopher's Stone","Welcome to Hogwarts","Ron Weasley","Wicked."
"Harry Potter and the Philosopher's Stone","Welcome to Hogwarts","Minerva McGonagall","Welcome to Hogwarts. Now, in a few moments, you will pass through these doors and join your classmates. But before you can take your seats, you must be sorted into your houses. They are Gryffindor, Hufflepuff, Ravenclaw, and Slytherin. Now while you’re here, your house will be like your family. Your triumphs will earn you house points. Any rule breaking, and you will lose points. At the end of the year, the house with the most points is awarded the house cup."
"Harry Potter and the Philosopher's Stone","Welcome to Hogwarts","Neville Longbottom","Trevor!  Sorry."
"Harry Potter and the Philosopher's Stone","Welcome to Hogwarts","Minerva McGonagall","The sorting ceremony will begin momentarily."
"Harry Potter and the Philosopher's Stone","Welcome to Hogwarts","Draco Malfoy","It's true then, what they're saying on the train. Harry Potter has come to Hogwarts.  This is Crabbe and Goyle. And I'm Malfoy...Draco Malfoy.  Think my name's funny, do you? No need to ask yours. Red hair, and a hand-me-down robe? You must be a Weasley. Well, soon find that some wizarding families are better than others, Potter. Don’t want to go making friends with the wrong sort. I can help you there."
"Harry Potter and the Philosopher's Stone","Welcome to Hogwarts","Harry Potter","I think I can tell who the wrong sort are for myself, thanks."
"Harry Potter and the Philosopher's Stone","Welcome to Hogwarts","Minerva McGonagall","We're ready for you now. Follow me."
"Harry Potter and the Philosopher's Stone","The Sorting Hat","Hermione Granger","It's not real, the ceiling. It's just bewitched to look like the night sky. I read about it in Hogwarts: A History."
"Harry Potter and the Philosopher's Stone","The Sorting Hat","Minerva McGonagall","Will you wait along here, please? Now, before we begin, Professor Dumbledore would like to say a few words."
"Harry Potter and the Philosopher's Stone","The Sorting Hat","Albus Dumbledore","I have a few start of term notices I wish to announce. The first years please note that the dark forest is strictly forbidden to all students. Also, our caretaker, Mr. Filch  has asked me to remind you that the 3rd floor corridor on the right hand side is out of bounds to everyone who does not wish to die a most painful death. Thank you."
"Harry Potter and the Philosopher's Stone","The Sorting Hat","Minerva McGonagall","When I call your name, you will come forth, I shall place the sorting hat on your head, and you will be sorted into your houses. Hermione Granger."
"Harry Potter and the Philosopher's Stone","The Sorting Hat","Hermione Granger","Oh, no. Okay, relax."
"Harry Potter and the Philosopher's Stone","The Sorting Hat","Ron Weasley","Mental that one, I'm telling you."
"Harry Potter and the Philosopher's Stone","The Sorting Hat","Sorting Hat","Ah, right then...hmm...right. Okay...Gryffindor!!"
"Harry Potter and the Philosopher's Stone","The Sorting Hat","Minerva McGonagall","Draco Malfoy."
"Harry Potter and the Philosopher's Stone","The Sorting Hat","Sorting Hat","SLYTHERIN!"
"Harry Potter and the Philosopher's Stone","The Sorting Hat","Ron Weasley","There isn't a witch or wizard who went bad who wasn’t in Slytherin."
"Harry Potter and the Philosopher's Stone","The Sorting Hat","Minerva McGonagall","Susan Bones."
"Harry Potter and the Philosopher's Stone","The Sorting Hat","Harry Potter","Ahh!"
"Harry Potter and the Philosopher's Stone","The Sorting Hat","Ron Weasley","Harry, what is it?"
"Harry Potter and the Philosopher's Stone","The Sorting Hat","Harry Potter","Nothing... nothing, I'm fine."
"Harry Potter and the Philosopher's Stone","The Sorting Hat","Sorting Hat","Let's see...I know...Hufflepuff!"
"Harry Potter and the Philosopher's Stone","The Sorting Hat","Minerva McGonagall","Ronald Weasley."
"Harry Potter and the Philosopher's Stone","The Sorting Hat","Sorting Hat","Ha! Another Weasley. I know just what to do with you... Gryffindor!!"
"Harry Potter and the Philosopher's Stone","The Sorting Hat","Minerva McGonagall","Harry Potter."
"Harry Potter and the Philosopher's Stone","The Sorting Hat","Sorting Hat","Hmm...difficult, very difficult. Plenty of courage I see, not a bad mind, either. There's talent, oh yes, and a thirst to prove yourself. But where to put you?"
"Harry Potter and the Philosopher's Stone","The Sorting Hat","Harry Potter","Not Slytherin. Not Slytherin."
"Harry Potter and the Philosopher's Stone","The Sorting Hat","Sorting Hat","Not Slytherin, eh? Are you sure? You could be great, you know. It’s all here in your head. And Slytherin will help you on the way to greatness! There's no doubt about that. No?"
"Harry Potter and the Philosopher's Stone","The Sorting Hat","Harry Potter","Not Slytherin...anything but Slytherin."
"Harry Potter and the Philosopher's Stone","The Sorting Hat","Sorting Hat","Well, if you're sure... better be... GRYFFINDOR!!"
"Harry Potter and the Philosopher's Stone","The Sorting Hat","Fred Weasley","We got Potter! We got Potter!"
"Harry Potter and the Philosopher's Stone","The Sorting Hat","George Weasley","We got Potter! We got Potter!"
"Harry Potter and the Philosopher's Stone","Nick and Other Residents","Minerva McGonagall","Your attention, please."
"Harry Potter and the Philosopher's Stone","Nick and Other Residents","Albus Dumbledore","Let the feast...begin."
"Harry Potter and the Philosopher's Stone","Nick and Other Residents","Harry Potter","Wow."
"Harry Potter and the Philosopher's Stone","Nick and Other Residents","Seamus Finnigan","I'm half and half. Me dad's a Muggle. Mam's a witch. Bit of a nasty shock for him when he found out."
"Harry Potter and the Philosopher's Stone","Nick and Other Residents","Harry Potter","Say, Percy, who's that teacher talking to Professor Quirrell?"
"Harry Potter and the Philosopher's Stone","Nick and Other Residents","Percy Weasley","Oh, that's Professor Snape, head of Slytherin house."
"Harry Potter and the Philosopher's Stone","Nick and Other Residents","Harry Potter","What's he teach?"
"Harry Potter and the Philosopher's Stone","Nick and Other Residents","Percy Weasley","Potions. But everyone knows it's the Dark Arts he fancies. He's been after Quirrell’s job for years."
"Harry Potter and the Philosopher's Stone","Nick and Other Residents","Ron Weasley","Ahh!"
"Harry Potter and the Philosopher's Stone","Nick and Other Residents","Nearly Headless Nick","Hello! How are you? Welcome to Gryffindor."
"Harry Potter and the Philosopher's Stone","Nick and Other Residents","Bloody Baron","Whoo-hoo-hoo!"
"Harry Potter and the Philosopher's Stone","Nick and Other Residents","Girl","Look, it’s the Bloody Baron!"
"Harry Potter and the Philosopher's Stone","Nick and Other Residents","Percy Weasley","Hello, Sir Nicholas. Have a nice summer?"
"Harry Potter and the Philosopher's Stone","Nick and Other Residents","Nearly Headless Nick","Dismal. Once again, my request to join the headless hunt has been denied."
"Harry Potter and the Philosopher's Stone","Nick and Other Residents","Ron Weasley","I know you! You're Nearly Headless Nick!"
"Harry Potter and the Philosopher's Stone","Nick and Other Residents","Nearly Headless Nick","I prefer Sir Nicholas if you don't mind."
"Harry Potter and the Philosopher's Stone","Nick and Other Residents","Hermione Granger","Nearly headless? How can you be nearly headless?"
"Harry Potter and the Philosopher's Stone","Nick and Other Residents","Nearly Headless Nick","Like this."
"Harry Potter and the Philosopher's Stone","Nick and Other Residents","Ron Weasley","Ahh!"
"Harry Potter and the Philosopher's Stone","Nick and Other Residents","Percy Weasley","Gryffindors, follow me, please. Keep up. Thank you."
"Harry Potter and the Philosopher's Stone","Nick and Other Residents","Boy","Ravenclaws, follow me. This way."
"Harry Potter and the Philosopher's Stone","Nick and Other Residents","Percy Weasley","This is the most direct path to the dormitories. Oh, and keep an eye on the staircases...they like to change."
"Harry Potter and the Philosopher's Stone","Nick and Other Residents","Percy Weasley","Keep up, please, and follow me. Quickly now, come on. Come on."
"Harry Potter and the Philosopher's Stone","Nick and Other Residents","Neville Longbottom","Seamus, that picture's moving!"
"Harry Potter and the Philosopher's Stone","Nick and Other Residents","Ron Weasley","Look at that one, Harry!"
"Harry Potter and the Philosopher's Stone","Nick and Other Residents","Harry Potter","I think she fancies you."
"Harry Potter and the Philosopher's Stone","Nick and Other Residents","Girl","Oh, look! Look! Who's that girl?"
"Harry Potter and the Philosopher's Stone","Nick and Other Residents","Man in a painting","Welcome to Hogwarts."
"Harry Potter and the Philosopher's Stone","Nick and Other Residents","Girl","Who's that?"
"Harry Potter and the Philosopher's Stone","Nick and Other Residents","The Fat Lady","Password?"
"Harry Potter and the Philosopher's Stone","Nick and Other Residents","Percy Weasley","Caput Draconis.  Follow me, everyone. Keep up, quickly, come on."
"Harry Potter and the Philosopher's Stone","Nick and Other Residents","Girl","Oh, wow."
"Harry Potter and the Philosopher's Stone","Nick and Other Residents","Percy Weasley","Gather 'round here. Welcome to the Gryffindor Common Room. Boy's dormitories, upstairs and down to your left. Girls, the same on your right. You'll find that your belongings have already been brought up."
"Harry Potter and the Philosopher's Stone","Potions and Parcels","Ron Weasley","Whew, we made it. Can you imagine the look on McGonagall's face if we were late?"
"Harry Potter and the Philosopher's Stone","Potions and Parcels","Ron Weasley","That was bloody brilliant."
"Harry Potter and the Philosopher's Stone","Potions and Parcels","Minerva McGonagall","Thank you for that assessment, Mr. Weasley. Perhaps if I were to transfigure Mr. Potter and yourself into a pocketwatch, that way one of you might be on time."
"Harry Potter and the Philosopher's Stone","Potions and Parcels","Harry Potter","We got lost."
"Harry Potter and the Philosopher's Stone","Potions and Parcels","Minerva McGonagall","Then perhaps a map? I trust you don't need one to find your seats."
"Harry Potter and the Philosopher's Stone","Potions and Parcels","Severus Snape","There will be no foolish wand waving or silly incantations in this class. As such, I don't expect many of you to appreciate the subtle science and exact art that is potion making. However, for those select few...  who possess the predisposition, I can teach you how to bewitch the mind and ensnare the senses. I can tell you how to bottle fame, brew glory and even put a stopper...  in death.  Then again, maybe some of you have come to Hogwarts in possession of abilities so formidable that you feel confidant enough to not...pay...attention.  Mr. Potter. Our...new...celebrity. Tell me, what would I get if I added powdered root of asphodel to an infusion of wormwood?  You don't know? Well, let's try again. Where, Mr. Potter, would you look if I asked you to find me a bezoar?"
"Harry Potter and the Philosopher's Stone","Potions and Parcels","Harry Potter","I don't know, sir."
"Harry Potter and the Philosopher's Stone","Potions and Parcels","Severus Snape","And what is the difference between monkshood and wolfbane?"
"Harry Potter and the Philosopher's Stone","Potions and Parcels","Harry Potter","I don't know, sir."
"Harry Potter and the Philosopher's Stone","Potions and Parcels","Severus Snape","Pity. Clearly, fame isn't everything...  is it, Mr. Potter?"
"Harry Potter and the Philosopher's Stone","Potions and Parcels","Harry Potter","Clearly, Hermione knows. Since it's a pity not to ask her."
"Harry Potter and the Philosopher's Stone","Potions and Parcels","Severus Snape","Silence.  And put her hand down, you silly girl.  For your information, Potter... asphodel and wormwood make a sleeping potion so powerful, it is known as the Draught of Living Death. A bezoar is a stone taken from the stomach of a goat and it will save you from most poisons. As for monkshood and wolfsbane, they are the same plant, which also goes by the name of aconite.  Well?  Why aren't you all copying this down?  And Gryffindors, note that five points, will be taken from your house... for your classmate's cheek."
"Harry Potter and the Philosopher's Stone","Potions and Parcels","Seamus Finnigan","Eye of rabbit, harp string hum. Turn this water, into rum.  Eye of rabbit, harp string hum..."
"Harry Potter and the Philosopher's Stone","Potions and Parcels","Harry Potter","What's Seamus trying to do to that glass of water?"
"Harry Potter and the Philosopher's Stone","Potions and Parcels","Ron Weasley","Turn it into rum. Actually managed a weak tea yesterday, before-"
"Harry Potter and the Philosopher's Stone","Potions and Parcels","Ron Weasley","Ah. Mail's here!"
"Harry Potter and the Philosopher's Stone","Potions and Parcels","Harry Potter","Can I borrow this?  Thanks."
"Harry Potter and the Philosopher's Stone","Potions and Parcels","Seamus Finnigan","Hey, look! Neville's got a Remembrall!"
"Harry Potter and the Philosopher's Stone","Potions and Parcels","Hermione Granger","I've read about those. When the smoke turns red,  it means you've forgotten something."
"Harry Potter and the Philosopher's Stone","Potions and Parcels","Neville Longbottom","The only problem is, I can't remember what I've forgotten."
"Harry Potter and the Philosopher's Stone","Potions and Parcels","Harry Potter","Hey, Ron, somebody broke into Gringotts, listen.  Believed to be the work of dark witches or wizards unknown, Gringotts goblins, while acknowledging the breach, insist that nothing was taken. The vault in question, number 713, had in fact been emptied earlier that same day. That's odd. That's the vault Hagrid and I went to."
"Harry Potter and the Philosopher's Stone","New Seeker","Rolanda Hooch","Good afternoon, class."
"Harry Potter and the Philosopher's Stone","New Seeker","Class","Good afternoon, Madam Hooch."
"Harry Potter and the Philosopher's Stone","New Seeker","Rolanda Hooch","Good afternoon, Amanda, good afternoon.  Welcome to your first flying lesson. Well, what are you waiting for? Everyone step up to the left side of their broomstick. Come on now, hurry up. Stick your right hand over the broom and say, up!"
"Harry Potter and the Philosopher's Stone","New Seeker","Class","Up!"
"Harry Potter and the Philosopher's Stone","New Seeker","Harry Potter","Wow."
"Harry Potter and the Philosopher's Stone","New Seeker","Draco Malfoy","Up!"
"Harry Potter and the Philosopher's Stone","New Seeker","Rolanda Hooch","With feeling!"
"Harry Potter and the Philosopher's Stone","New Seeker","Hermione Granger","Up. Up. Up. Up."
"Harry Potter and the Philosopher's Stone","New Seeker","Ron Weasley","Up!!  Ooh!  Shut up, Harry."
"Harry Potter and the Philosopher's Stone","New Seeker","Rolanda Hooch","Now, once you've got hold of your broom, I want you to mount it. And grip it tight, you don't want to be sliding off the end.  When I blow my whistle, I want each of you to kick off from the ground, hard. Keep your broom steady, hover for a moment, and then lean forward slightly and touch back down. On my whistle...3...2..."
"Harry Potter and the Philosopher's Stone","New Seeker","Neville Longbottom","Oh..."
"Harry Potter and the Philosopher's Stone","New Seeker","Rolanda Hooch","Mr. Longbottom."
"Harry Potter and the Philosopher's Stone","New Seeker","Girl","Neville, what are you doing?"
"Harry Potter and the Philosopher's Stone","New Seeker","Students","Neville...Neville..."
"Harry Potter and the Philosopher's Stone","New Seeker","Boy","We're not supposed to take off, yet."
"Harry Potter and the Philosopher's Stone","New Seeker","Rolanda Hooch","M-M-Mr. Longbottom! Mr. Longbottom!"
"Harry Potter and the Philosopher's Stone","New Seeker","Neville Longbottom","AHH!"
"Harry Potter and the Philosopher's Stone","New Seeker","Rolanda Hooch","Mr. Longbottom!"
"Harry Potter and the Philosopher's Stone","New Seeker","Neville Longbottom","Down! Down! Ahhhh!"
"Harry Potter and the Philosopher's Stone","New Seeker","Harry Potter","Neville!"
"Harry Potter and the Philosopher's Stone","New Seeker","Neville Longbottom","Help!!!"
"Harry Potter and the Philosopher's Stone","New Seeker","Rolanda Hooch","Come back down this instant!"
"Harry Potter and the Philosopher's Stone","New Seeker","Neville Longbottom","AHH!"
"Harry Potter and the Philosopher's Stone","New Seeker","Neville Longbottom","Help!"
"Harry Potter and the Philosopher's Stone","New Seeker","Rolanda Hooch","Mr. Longbottom-!"
"Harry Potter and the Philosopher's Stone","New Seeker","Neville Longbottom","Ahhhh! Whoa! Ahhh!  Oh. Ah...help!  Ahh!"
"Harry Potter and the Philosopher's Stone","New Seeker","Rolanda Hooch","Everyone out of the way!  Come on, get up."
"Harry Potter and the Philosopher's Stone","New Seeker","Girl","Is he alright?"
"Harry Potter and the Philosopher's Stone","New Seeker","Neville Longbottom","Owowowow."
"Harry Potter and the Philosopher's Stone","New Seeker","Rolanda Hooch","Oh, oh, oh, oh dear. It's a broken wrist. Tch, tch, tch. Good boy, come on now, up you get.  Everyone's to keep their feet firmly on the ground while I take Mr. Longbottom to the hospital wing. Understand? If I see a single broom in the air, the one riding it will find themselves out of Hogwarts before they can say, Quidditch."
"Harry Potter and the Philosopher's Stone","New Seeker","Draco Malfoy","Did you see his face? Maybe if the fat lump had given this a squeeze, he'd have remembered to fall on his fat arse."
"Harry Potter and the Philosopher's Stone","New Seeker","Harry Potter","Give it here, Malfoy."
"Harry Potter and the Philosopher's Stone","New Seeker","Draco Malfoy","No. I think I'll leave it somewhere for Longbottom to find.  How 'bout up on the roof?  What's the matter, Potter? Bit beyond your reach?"
"Harry Potter and the Philosopher's Stone","New Seeker","Hermione Granger","Harry, no way! You heard what Madam Hooch said! Besides, you don't even know how to fly.  What an idiot."
"Harry Potter and the Philosopher's Stone","New Seeker","Harry Potter","Give it here, Malfoy, or I'll knock you off your broom!"
"Harry Potter and the Philosopher's Stone","New Seeker","Draco Malfoy","Is that so?  Have it your way, then!"
"Harry Potter and the Philosopher's Stone","New Seeker","Boy","Good job, Harry!"
"Harry Potter and the Philosopher's Stone","New Seeker","Boy 2","Oh, that was wicked, Harry."
"Harry Potter and the Philosopher's Stone","New Seeker","Minerva McGonagall","Harry Potter?  Follow me."
"Harry Potter and the Philosopher's Stone","New Seeker","Quirinus Quirrell","An iguana s-such as this is..."
"Harry Potter and the Philosopher's Stone","New Seeker","Minerva McGonagall","You wait here."
"Harry Potter and the Philosopher's Stone","New Seeker","Quirinus Quirrell","... an essential in-gredient."
"Harry Potter and the Philosopher's Stone","New Seeker","Minerva McGonagall","Professor Quirrell, excuse me, excuse me. Could I borrow Wood for a moment, please?"
"Harry Potter and the Philosopher's Stone","New Seeker","Quirinus Quirrell","Oh. Y-yes, of course.  And the vampire b-bat..."
"Harry Potter and the Philosopher's Stone","New Seeker","Minerva McGonagall","Potter, this is Oliver Wood. Wood, I have found you a Seeker!"
"Harry Potter and the Philosopher's Stone","New Seeker","Nearly Headless Nick","Have you heard? Harry Potter's the new Gryffindor Seeker. I always knew he'd do well."
"Harry Potter and the Philosopher's Stone","New Seeker","Ron Weasley","Seeker? But first years never make their house teams! You must be the youngest Quidditch player in..."
"Harry Potter and the Philosopher's Stone","New Seeker","Harry Potter","A century, according to McGonagall."
"Harry Potter and the Philosopher's Stone","New Seeker","Fred Weasley","Hey, well done, Harry, Wood's just told us!"
"Harry Potter and the Philosopher's Stone","New Seeker","Ron Weasley","Fred and George are on the team, too. Beaters."
"Harry Potter and the Philosopher's Stone","New Seeker","George Weasley","Our job is to make sure that you don't get bloodied up too bad. Can't make any promises, of course. Rough game, Quidditch."
"Harry Potter and the Philosopher's Stone","New Seeker","Fred Weasley","Brutal. But no one's died in years. Someone will vanish occasionally..."
"Harry Potter and the Philosopher's Stone","New Seeker","George Weasley","But they'll turn up in a month or two!"
"Harry Potter and the Philosopher's Stone","New Seeker","Ron Weasley","Oh, go on, Harry, Quidditch is great. Best game there is! And you'll be great, too!"
"Harry Potter and the Philosopher's Stone","New Seeker","Harry Potter","But I've never even played Quidditch. What if I make a fool of myself?"
"Harry Potter and the Philosopher's Stone","New Seeker","Hermione Granger","You won't make a fool of yourself. It's in your blood."
"Harry Potter and the Philosopher's Stone","New Seeker","Ron Weasley","Whoa. Harry, you never told me your father was a Seeker, too."
"Harry Potter and the Philosopher's Stone","New Seeker","Harry Potter","I-I didn't know."
"Harry Potter and the Philosopher's Stone","Three-Headed Sentinel","Ron Weasley","I'm telling you, it's spooky. She knows more about you than you do."
"Harry Potter and the Philosopher's Stone","Three-Headed Sentinel","Harry Potter","Who doesn't?"
"Harry Potter and the Philosopher's Stone","Three-Headed Sentinel","Ron Weasley","Ahh!"
"Harry Potter and the Philosopher's Stone","Three-Headed Sentinel","Harry Potter","What's happening?"
"Harry Potter and the Philosopher's Stone","Three-Headed Sentinel","Hermione Granger","The staircases change, remember?"
"Harry Potter and the Philosopher's Stone","Three-Headed Sentinel","Harry Potter","Let's go this way."
"Harry Potter and the Philosopher's Stone","Three-Headed Sentinel","Ron Weasley","Before the staircase moves again."
"Harry Potter and the Philosopher's Stone","Three-Headed Sentinel","Harry Potter","Does anyone feel like...we shouldn't be here?"
"Harry Potter and the Philosopher's Stone","Three-Headed Sentinel","Hermione Granger","We're not supposed to be here. This is the 3rd floor. It's forbidden."
"Harry Potter and the Philosopher's Stone","Three-Headed Sentinel","Harry Potter","Let's go."
"Harry Potter and the Philosopher's Stone","Three-Headed Sentinel","Ron Weasley","It's Filch's cat!"
"Harry Potter and the Philosopher's Stone","Three-Headed Sentinel","Harry Potter","Run!"
"Harry Potter and the Philosopher's Stone","Three-Headed Sentinel","Harry Potter","Quick! Let’s hide though that door!"
"Harry Potter and the Philosopher's Stone","Three-Headed Sentinel","Harry Potter","It's locked!"
"Harry Potter and the Philosopher's Stone","Three-Headed Sentinel","Ron Weasley","That's it, we're done for!"
"Harry Potter and the Philosopher's Stone","Three-Headed Sentinel","Hermione Granger","Oh, move over!  Alohomora.  Get in."
"Harry Potter and the Philosopher's Stone","Three-Headed Sentinel","Ron Weasley","Alohomora?"
"Harry Potter and the Philosopher's Stone","Three-Headed Sentinel","Hermione Granger","Standard book of spells, Chapter 7."
"Harry Potter and the Philosopher's Stone","Three-Headed Sentinel","Argus Filch","Anyone here, my sweet?  Come on."
"Harry Potter and the Philosopher's Stone","Three-Headed Sentinel","Hermione Granger","Filch is gone."
"Harry Potter and the Philosopher's Stone","Three-Headed Sentinel","Ron Weasley","Probably thinks this door's locked."
"Harry Potter and the Philosopher's Stone","Three-Headed Sentinel","Hermione Granger","It was locked."
"Harry Potter and the Philosopher's Stone","Three-Headed Sentinel","Harry Potter","And for good reason."
"Harry Potter and the Philosopher's Stone","Three-Headed Sentinel","All","AHHHHHHH!"
"Harry Potter and the Philosopher's Stone","Three-Headed Sentinel","Ron Weasley","What do they think they're doing?? Keeping a thing like that locked up in a school."
"Harry Potter and the Philosopher's Stone","Three-Headed Sentinel","Hermione Granger","You don't use your eyes, do you? Didn't you see what it was standing on?"
"Harry Potter and the Philosopher's Stone","Three-Headed Sentinel","Ron Weasley","I wasn't looking at its feet! I was a bit preoccupied with its heads. Or maybe you didn't notice, there were three!"
"Harry Potter and the Philosopher's Stone","Three-Headed Sentinel","Hermione Granger","It was standing on a trap door. Which means it wasn't there by accident. It's guarding something."
"Harry Potter and the Philosopher's Stone","Three-Headed Sentinel","Harry Potter","Guarding something?"
"Harry Potter and the Philosopher's Stone","Three-Headed Sentinel","Hermione Granger","That's right. Now, if you two don't mind, I'm going to bed before either of you come up with another clever idea to get us killed... or worse, expelled!"
"Harry Potter and the Philosopher's Stone","Three-Headed Sentinel","Ron Weasley","She needs to sort out her priorities!"
"Harry Potter and the Philosopher's Stone","Facts and Feathers","Oliver Wood","Quidditch is easy enough to understand. Each time has seven players, 3 chasers, 2 beaters, 1 keeper and a seeker. That's you. There are three kinds of balls.  This one's called the Quaffle. Now, the chasers handle the Quaffle and try to put it through one of those three hoops.  The keeper, that's me, defends the hoops.  With me so far?"
"Harry Potter and the Philosopher's Stone","Facts and Feathers","Harry Potter","I think so. What are those?"
"Harry Potter and the Philosopher's Stone","Facts and Feathers","Oliver Wood","You better take this.  Careful now, it's comin' back.  Eh, not bad, Potter, you'd make a fair beater... Uh-oh."
"Harry Potter and the Philosopher's Stone","Facts and Feathers","Harry Potter","What is that?"
"Harry Potter and the Philosopher's Stone","Facts and Feathers","Oliver Wood","Bludger. Nasty little buggers. But you are the seeker, and the only thing I want you to worry about is this... the Golden Snitch."
"Harry Potter and the Philosopher's Stone","Facts and Feathers","Harry Potter","I like this ball."
"Harry Potter and the Philosopher's Stone","Facts and Feathers","Oliver Wood","Ah, you like it now. Just wait. It's wicked fast and damn near impossible to see."
"Harry Potter and the Philosopher's Stone","Facts and Feathers","Harry Potter","What do I do with it?"
"Harry Potter and the Philosopher's Stone","Facts and Feathers","Oliver Wood","You catch it... before the other team's seeker. You catch this, the game is over. You catch this, Potter, and we win."
"Harry Potter and the Philosopher's Stone","Facts and Feathers","Harry Potter","Whoa."
"Harry Potter and the Philosopher's Stone","Facts and Feathers","Filius Flitwick","One of a wizard's most rudimentary skills is levitation the ability to make objects fly. Uh, do you all have your feathers?  Good. Now, uh, don't forget the nice wrist movement we've been practicing, hmm? The swish and flick. Everyone."
"Harry Potter and the Philosopher's Stone","Facts and Feathers","All","The swish and flick."
"Harry Potter and the Philosopher's Stone","Facts and Feathers","Filius Flitwick","Good. And enunciate. Wingardium Leviosa. Off you go then."
"Harry Potter and the Philosopher's Stone","Facts and Feathers","Draco Malfoy","Wingardium Levio-saaa."
"Harry Potter and the Philosopher's Stone","Facts and Feathers","Ron Weasley","Wingardrium Leviosar!"
"Harry Potter and the Philosopher's Stone","Facts and Feathers","Hermione Granger","Stop, stop, stop. You're going to take someone's eye out. Besides, you're saying it wrong. It's Levi-o-sa, not Leviosar."
"Harry Potter and the Philosopher's Stone","Facts and Feathers","Ron Weasley","You do it then if you're so clever. Go on, go on."
"Harry Potter and the Philosopher's Stone","Facts and Feathers","Hermione Granger","Wingardium Leviosa."
"Harry Potter and the Philosopher's Stone","Facts and Feathers","Filius Flitwick","Oh, well done! See here, everyone! Ms. Granger's done it! Oh, splendid!"
"Harry Potter and the Philosopher's Stone","Facts and Feathers","Seamus Finnigan","Wingard Levosa."
"Harry Potter and the Philosopher's Stone","Facts and Feathers","Filius Flitwick","Well done, dear."
"Harry Potter and the Philosopher's Stone","Facts and Feathers","Filius Flitwick","Whooaaa! Ooh."
"Harry Potter and the Philosopher's Stone","Facts and Feathers","Harry Potter","I think we're going to need another feather over here, Professor."
"Harry Potter and the Philosopher's Stone","Facts and Feathers","Ron Weasley","It's Levioooosa, not Leviosaaaar.  She's a nightmare, honestly. No wonder she hasn't got any friends!"
"Harry Potter and the Philosopher's Stone","Facts and Feathers","Harry Potter","I think she heard you."
"Harry Potter and the Philosopher's Stone","Mountain Troll","Harry Potter","Where's Hermione?"
"Harry Potter and the Philosopher's Stone","Mountain Troll","Neville Longbottom","Parvati Patil said that she wouldn't come out of the girl's bathroom. She said that she'd been in there all afternoon...crying."
"Harry Potter and the Philosopher's Stone","Mountain Troll","Quirinus Quirrell","TROLL! IN THE DUNGEON! T-TROOLLL IN THE DUNGEON!!  Thought you ought to know."
"Harry Potter and the Philosopher's Stone","Mountain Troll","Albus Dumbledore","SILLLLLEEENNNNCEEEEE!  Everyone will please, not panic. Now, Prefects will lead their houses back to the dormitories. Teachers will follow me to the dungeons."
"Harry Potter and the Philosopher's Stone","Mountain Troll","Girl","Hufflepuff, this way!"
"Harry Potter and the Philosopher's Stone","Mountain Troll","Boy","Stay together!"
"Harry Potter and the Philosopher's Stone","Mountain Troll","Percy Weasley","Gryffindors, keep up please. And stay alert!"
"Harry Potter and the Philosopher's Stone","Mountain Troll","Harry Potter","How could a troll get in?"
"Harry Potter and the Philosopher's Stone","Mountain Troll","Ron Weasley","Not by itself. Trolls are really stupid. Probably people playing jokes.  What?"
"Harry Potter and the Philosopher's Stone","Mountain Troll","Harry Potter","Hermione! She doesn't know!"
"Harry Potter and the Philosopher's Stone","Mountain Troll","Ron Weasley","I think the troll's left the dungeon!"
"Harry Potter and the Philosopher's Stone","Mountain Troll","Harry Potter","It’s going into the Girl's Bathroom!"
"Harry Potter and the Philosopher's Stone","Mountain Troll","Harry Potter","Hermione, move!"
"Harry Potter and the Philosopher's Stone","Mountain Troll","Hermione Granger","Help! Help!"
"Harry Potter and the Philosopher's Stone","Mountain Troll","Ron Weasley","Hey, pea brain!"
"Harry Potter and the Philosopher's Stone","Mountain Troll","Hermione Granger","Ahhh! Help!"
"Harry Potter and the Philosopher's Stone","Mountain Troll","Harry Potter","Whooa! Whoa, whoa!"
"Harry Potter and the Philosopher's Stone","Mountain Troll","Ron Weasley","Ew."
"Harry Potter and the Philosopher's Stone","Mountain Troll","Harry Potter","Whoa, whoa whoa!"
"Harry Potter and the Philosopher's Stone","Mountain Troll","Harry Potter","Do something!"
"Harry Potter and the Philosopher's Stone","Mountain Troll","Ron Weasley","What?"
"Harry Potter and the Philosopher's Stone","Mountain Troll","Harry Potter","Anything! Hurry up!"
"Harry Potter and the Philosopher's Stone","Mountain Troll","Hermione Granger","Swish and flick!"
"Harry Potter and the Philosopher's Stone","Mountain Troll","Ron Weasley","Wingardium Leviosa!  Cool."
