"movie","chapter","character","dialog"
"Harry Potter and the Order of the Phoenix","The Originals","Sirius Black","There's Mad-eye and Dumbledore, right next to Dedalus Diggle; Marlene McKinnon, she was killed two weeks after this was taken...;"
"Harry Potter and the Order of the Phoenix","The Originals","Sirius Black","then there's Frank and Alice Longbottom, tortured into insanity by Death Eaters; Lupin, of course.."
"Harry Potter and the Order of the Phoenix","The Originals","Harry Potter","My parents."
"Harry Potter and the Order of the Phoenix","The Originals","Harry Potter","I miss them, Sirius..."
"Harry Potter and the Order of the Phoenix","The Originals","Sirius Black","I know, Harry, I know. I miss them too."
"Harry Potter and the Order of the Phoenix","The Originals","Sirius Black","It's not fair that I got to spend so much time with them and you didn't..."
"Harry Potter and the Order of the Phoenix","The Originals","Harry Potter","Why'd they have to die, Sirius, why?"
"Harry Potter and the Order of the Phoenix","The Originals","Sirius Black","I know I'm not your father, Harry, but I'll always be there for you, if I can help it..."
"Harry Potter and the Order of the Phoenix","The Originals","Harry Potter","Thanks."
"Harry Potter and the Order of the Phoenix","The Originals","Sirius Black","Kreacher, get out of here! Now!"
"Harry Potter and the Order of the Phoenix","The Originals","Kreacher","Oh, how the old Mistress would weep to see the traitor in her house..."
"Harry Potter and the Order of the Phoenix","The Originals","Harry Potter","Who..who was that?"
"Harry Potter and the Order of the Phoenix","The Originals","Sirius Black","Kreacher. He's been alone with the house for years, he's gone a bit funny."
"Harry Potter and the Order of the Phoenix","Luna Lovegood","Hermione Granger","Harry, Ron and I, we've been named House Prefects! She hands Harry a letter."
"Harry Potter and the Order of the Phoenix","Luna Lovegood","Hermione Granger","What about you, Harry?"
"Harry Potter and the Order of the Phoenix","Luna Lovegood","Hermione Granger","Are you sure? I would have thought you would get one!"
"Harry Potter and the Order of the Phoenix","Luna Lovegood","Harry Potter","I'm sure. Nothing."
"Harry Potter and the Order of the Phoenix","Luna Lovegood","Harry Potter","So...congratulations Ron, Hermione..."
"Harry Potter and the Order of the Phoenix","Luna Lovegood","Ron Weasley","Come on, lets go back downstairs!"
"Harry Potter and the Order of the Phoenix","Luna Lovegood","Harry Potter","Yes, do go enjoy yourselves."
"Harry Potter and the Order of the Phoenix","Luna Lovegood","Harry Potter","What is that?"
"Harry Potter and the Order of the Phoenix","Luna Lovegood","Harry Potter","Yes it is, it's right there!"
"Harry Potter and the Order of the Phoenix","Luna Lovegood","Luna Lovegood","I see them too, Harry."
"Harry Potter and the Order of the Phoenix","Luna Lovegood","Harry Potter","Er...you are?"
"Harry Potter and the Order of the Phoenix","Luna Lovegood","Luna Lovegood","Luna. Luna Lovegood."
"Harry Potter and the Order of the Phoenix","Luna Lovegood","Harry Potter","Well, thanks Luna."
"Harry Potter and the Order of the Phoenix","Luna Lovegood","Harry Potter","Hagrid's cabin looks deserted."
"Harry Potter and the Order of the Phoenix","Luna Lovegood","Hermione Granger","I hope he's all right..."
"Harry Potter and the Order of the Phoenix","Luna Lovegood","Ron Weasley","What if he were still on his..."
"Harry Potter and the Order of the Phoenix","Luna Lovegood","Ron Weasley","What if he's still on his mission from Dumbledore?"
"Harry Potter and the Order of the Phoenix","Luna Lovegood","Harry Potter","Yeah, could be."
"Harry Potter and the Order of the Phoenix","Preserve, Perfect and Prune","Albus Dumbledore","I beg a few moments of your attention, as I have a few start of term announcements. Right off, our caretaker, the good Mr. Filch, has reminded me for what he says is the four-hundred and sixty-second time that he had an annually updated list of various banned items, usually introduced by our humour experts Fred and George Weasley..."
"Harry Potter and the Order of the Phoenix","Preserve, Perfect and Prune","Albus Dumbledore","... which are posted in an extensive list on the door to Mr. Filch's door."
"Harry Potter and the Order of the Phoenix","Preserve, Perfect and Prune","Albus Dumbledore","Also, we have two staffing changes this year. Professor Grubby-Plank will be taking the post of Care of Magical Creatures post as Professor Hagrid is on...extended leave."
"Harry Potter and the Order of the Phoenix","Preserve, Perfect and Prune","Albus Dumbledore","Additionally, we have Professor Umbridge, who has kindly agreed to fill the post of Defense Against the Dark Arts-—"
"Harry Potter and the Order of the Phoenix","Preserve, Perfect and Prune","Dolores Umbridge","Hem, hem, Headmaster, if I could address the school?"
"Harry Potter and the Order of the Phoenix","Preserve, Perfect and Prune","Dolores Umbridge","Thank you, Headmaster. Now, how are we all doing tonight? I thought I would just say a few words. I am here at the Ministry of Magic's bequest, under Educational Decree twenty-two, which states that if the Headmaster of Hogwarts is unable to fill any teaching post the Ministry shall select one for the position."
"Harry Potter and the Order of the Phoenix","Preserve, Perfect and Prune","Dean Thomas","So why didn't your mum want you to come back to Hogwarts, Seamus?"
"Harry Potter and the Order of the Phoenix","Preserve, Perfect and Prune","Harry Potter","What?"
"Harry Potter and the Order of the Phoenix","Preserve, Perfect and Prune","Seamus Finnigan","Me mam didn't want me to come back to Hogwarts..."
"Harry Potter and the Order of the Phoenix","Preserve, Perfect and Prune","Harry Potter","Why?"
"Harry Potter and the Order of the Phoenix","Preserve, Perfect and Prune","Seamus Finnigan","Well...because of you..."
"Harry Potter and the Order of the Phoenix","Preserve, Perfect and Prune","Harry Potter","What did I do?"
"Harry Potter and the Order of the Phoenix","Preserve, Perfect and Prune","Seamus Finnigan","She...well, she figure's you're, well...you're lying about You-Know- Who and Dumbledore's a right nutter..."
"Harry Potter and the Order of the Phoenix","Preserve, Perfect and Prune","Harry Potter","Where'd she get that from?"
"Harry Potter and the Order of the Phoenix","Preserve, Perfect and Prune","Harry Potter","No one believes me, Hedwig. No one..."
"Harry Potter and the Order of the Phoenix","Preserve, Perfect and Prune","Harry Potter","I'm alone..."
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Harry Potter","Sorry, Professor..."
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Dolores Umbridge","Hmm, let's see, five points from Gryffindor for coming in late."
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Dolores Umbridge","Now, as I was saying before Mr. Potter interrupted with his antics, your Defense Against the Dark Arts education has been rather fragmented and disjointed in your past classes, hasn't it?"
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Dolores Umbridge","I will be following a pre-approved Ministry-prepared, theory-centered Defense lesson plan."
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Dolores Umbridge","Copy this down."
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Dolores Umbridge","Yes?"
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Hermione Granger","I wanted to know something about your course aims."
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Dolores Umbridge","Well, they should be perfectly self- evident."
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Hermione Granger","But surely the whole point of Defense against the dark arts is practical application?"
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Dolores Umbridge","Miss Granger, this class has been approved by Ministry experts. Are you a Ministry Expert?"
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Hermione Granger","No, but-"
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Dolores Umbridge","Then you have no business challenging those who are. We will be learning about spells in a safe, risk-free environment-"
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Hermione Granger","But we've got O.W.L.s coming up! You expect us to do the spells with no practice?"
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Harry Potter","What good's theory in the real world?"
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Harry Potter","What about Lord Voldemort?"
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Dolores Umbridge","Ten points from Gryffindor, Mr. Potter. Let me set the record straight."
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Dolores Umbridge","Some of you have been told that a certain dead wizard has returned. This is a lie."
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Harry Potter","It-is-NOT-a-LIE!"
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Dolores Umbridge","Mr. Potter, you have just landed yourself in detention!"
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Harry Potter","So, according to you, Cedric Diggory dropped dead? Or are you calling me a murderer?"
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Dolores Umbridge","The boy's death was a tragic accident."
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Harry Potter","It was MURDER! I saw it happen!"
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Dolores Umbridge","Mr Potter, you have earned yourself a week's worth of detentions!"
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Harry Potter","Yeah, talk to somebody who cares."
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Dolores Umbridge","That goes to Professor McGonagall, dear."
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Harry Potter","Yeah. But she called me a liar!"
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Harry Potter","Yes, Professor."
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Minerva McGonagall","Good. Off you go."
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Hermione Granger","How can Dumbledore let that horrible woman teach? And when we're taking our OWL tests too!"
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Ron Weasley","You reckon she's here to spy on us?"
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Hermione Granger","Well, not us specifically, but definitely Dumbledore and the Order."
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Harry Potter","Oh! Sorry..."
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Angelina Johnson","Yeah, well, you're going to have to get out of it somehow. We're holding tryouts for Keeper now Wood's gone, and I wanted to have the whole team there."
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Harry Potter","I'll never get out of it, Angelina."
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Angelina Johnson","Well, just...don't do it again!"
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Ron Weasley","Well, Harry, shall we start on Snape's report?"
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Harry Potter","Later, I've got detention."
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Hermione Granger","Good luck, Harry."
"Harry Potter and the Order of the Phoenix","Professor Umbridge's Class","Harry Potter","Thanks."
"Harry Potter and the Order of the Phoenix","Detention With Dolores","Dolores Umbridge","Ah, Potter. Sit down."
"Harry Potter and the Order of the Phoenix","Detention With Dolores","Dolores Umbridge","You're going to be doing lines, tonight, Mr. Potter, and you'll be using this quill."
"Harry Potter and the Order of the Phoenix","Detention With Dolores","Dolores Umbridge","You will write ""I will not tell lies"" until I tell you to stop. Understand?"
"Harry Potter and the Order of the Phoenix","Detention With Dolores","Harry Potter","There's no ink."
"Harry Potter and the Order of the Phoenix","Detention With Dolores","Dolores Umbridge","Oh...you won't need ink."
"Harry Potter and the Order of the Phoenix","Detention With Dolores","Dolores Umbridge","Problem, Potter?"
"Harry Potter and the Order of the Phoenix","Detention With Dolores","Dolores Umbridge","That's enough for this evening. Same time, tomorrow, and we'll see if we can get the message to sink in a bit deeper."
"Harry Potter and the Order of the Phoenix","Detention With Dolores","Hermione Granger","Hey, Harry."
"Harry Potter and the Order of the Phoenix","Detention With Dolores","Hermione Granger","Have you seen Ron? I can't find him anywhere."
"Harry Potter and the Order of the Phoenix","Detention With Dolores","Harry Potter","No, I haven't."
"Harry Potter and the Order of the Phoenix","Detention With Dolores","Hermione Granger","He's been acting fishy all week. He's up to something."
"Harry Potter and the Order of the Phoenix","Detention With Dolores","Dolores Umbridge","That's enough for tonight, Potter. Let's see that hand."
"Harry Potter and the Order of the Phoenix","Detention With Dolores","Ron Weasley","Harry! I tried out for Quidditch Keeper at the tryouts! I'm on the team!"
"Harry Potter and the Order of the Phoenix","Detention With Dolores","Ron Weasley","Harry--bloody hell!"
"Harry Potter and the Order of the Phoenix","Detention With Dolores","Hermione Granger","He's got to be taken to the hospital wing."
"Harry Potter and the Order of the Phoenix","Detention With Dolores","Ron Weasley","You said she was making you do lines!"
"Harry Potter and the Order of the Phoenix","Detention With Dolores","Harry Potter","She is. But the quill has some sort of spell on it. It uses blood for ink."
"Harry Potter and the Order of the Phoenix","Detention With Dolores","Hermione Granger","That old hag! She's sick!"
"Harry Potter and the Order of the Phoenix","Detention With Dolores","Harry Potter","No, I'm telling anyone."
"Harry Potter and the Order of the Phoenix","Detention With Dolores","Hermione Granger","Harry, I really think you should tell--"
"Harry Potter and the Order of the Phoenix","Detention With Dolores","Harry Potter","No!"
"Harry Potter and the Order of the Phoenix","Detention With Dolores","Harry Potter","I don't need his help. I don't need anyone's help."
"Harry Potter and the Order of the Phoenix","Detention With Dolores","Hermione Granger","Hagrid's still not back yet. I hope he's all right."
"Harry Potter and the Order of the Phoenix","Detention With Dolores","Harry Potter","I've asked Sirius about it."
"Harry Potter and the Order of the Phoenix","Detention With Dolores","Hermione Granger","Harry, you can't write to him! Owls are being intercepted, it isn't safe."
"Harry Potter and the Order of the Phoenix","Detention With Dolores","Harry Potter","Don't worry, Hermione, I wrote it in code. Anyway, I figured I need to tell someone about Umbridge. My scar hurt again last night in detention."
"Harry Potter and the Order of the Phoenix","Detention With Dolores","Ron Weasley","Always knew she was a bit fishy."
"Harry Potter and the Order of the Phoenix","Detention With Dolores","Hermione Granger","You think she's working for You- Know-Who?"
"Harry Potter and the Order of the Phoenix","Detention With Dolores","Harry Potter","Well, it's a possibility, isn't it?"
"Harry Potter and the Order of the Phoenix","Detention With Dolores","Hermione Granger","I suppose so. He could have her under the Imperious Curse, though it's unlikely. Dumbledore'd know."
"Harry Potter and the Order of the Phoenix","Detention With Dolores","Harry Potter","Yeah, but Dumbledore didn't have a choice, did he? She'd been sent here by the Ministry."
"Harry Potter and the Order of the Phoenix","The Hogwarts High Inquisitor","Sybill Trelawney","Greetings my children. I sense even now that many of you have already made the transition into the beyond!"
"Harry Potter and the Order of the Phoenix","The Hogwarts High Inquisitor","Sybill Trelawney","Today we will be continuing our interpretation of prophetic dreams. Please divide into your groups and discuss your recent night time visions using the text as a guide."
"Harry Potter and the Order of the Phoenix","The Hogwarts High Inquisitor","Dolores Umbridge","And how long have you been at this post?"
"Harry Potter and the Order of the Phoenix","The Hogwarts High Inquisitor","Dolores Umbridge","I understand you are the descendent of the famous Seer Cassandra Trelawney?"
"Harry Potter and the Order of the Phoenix","The Hogwarts High Inquisitor","Sybill Trelawney","I am."
"Harry Potter and the Order of the Phoenix","The Hogwarts High Inquisitor","Dolores Umbridge","And you are the first since Cassandra to have the Second Sight?"
"Harry Potter and the Order of the Phoenix","The Hogwarts High Inquisitor","Sybill Trelawney","These things tend to skip...several...generations."
"Harry Potter and the Order of the Phoenix","The Hogwarts High Inquisitor","Dolores Umbridge","Of course."
"Harry Potter and the Order of the Phoenix","The Hogwarts High Inquisitor","Dolores Umbridge","Now, if you would kindly make a prediction for me?"
"Harry Potter and the Order of the Phoenix","The Hogwarts High Inquisitor","Dolores Umbridge","The Inner Eye does not See upon command!"
"Harry Potter and the Order of the Phoenix","The Hogwarts High Inquisitor","Sybill Trelawney","My dear boy, your dream diary, if you please!"
"Harry Potter and the Order of the Phoenix","The Hogwarts High Inquisitor","Sybill Trelawney","My dear boy! My poor boy! These dreams are evil portends!"
"Harry Potter and the Order of the Phoenix","The Hogwarts High Inquisitor","Sybill Trelawney","Yes, yes, oatmeal! Are you telling me you cannot see the signs? The foretelling of suffering and death?"
"Harry Potter and the Order of the Phoenix","The Hogwarts High Inquisitor","Harry Potter","Er..."
"Harry Potter and the Order of the Phoenix","The Hogwarts High Inquisitor","Sybill Trelawney","Perhaps you are not as in the beyond as the others."
"Harry Potter and the Order of the Phoenix","The Hogwarts High Inquisitor","Dolores Umbridge","Well, if that's the best you can do, Professor, I will be going."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Harry Potter","Where are we going, Hermione?"
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Hermione Granger","There we are."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Ron Weasley","""The Hog's Head,"" Hermione?"
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Hermione Granger","Come on, I'll explain in a minute."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Harry Potter","Hermione, what's going on?"
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Hermione Granger","These are some people I mentioned my Defense Against the Dark Arts idea with."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Harry Potter","You mean about us teaching ourselves?"
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Neville Longbottom","Hey, Harry."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Harry Potter","Hey, Neville."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Harry Potter","Uh...same to you, Luna."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Fred Weasley","Hear, hear!"
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Hermione Granger","Obviously, this will help us pass our O.W.L.s, but more importantly, it gives us the ability to protect ourselves from...Lord Voldemort. Several people jump or wince in fear at the name."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Harry Potter","That's the first time you've said his name."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Zacharias Smith","How do we know You-Know-Who's really back?"
"Harry Potter and the Order of the Phoenix","In the Hog's Head","George Weasley","Dumbledore believes he is."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Justin Finch-Fletchley","You mean Dumbledore believes him."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Hermione Granger","That's true, but I think we're drifting from the purpose--"
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Harry Potter","It's okay, Hermione."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Harry Potter","I believe Voldemort's back because I fought him last year. Dumbledore's already told the school that. If you didn't believe him you won't believe anyone."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Hermione Granger","Well...anyway...uh, I think that in order to learn properly we'll need a teacher."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Neville Longbottom","But we're all students. None of us has the experience to--"
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Ginny Weasley","Someone here does. Everyone looks at her. She is staring directly at Harry."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Harry Potter","Me?"
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Michael Corner","I for one would like to know why Potter's qualified and the rest of us aren't."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Susan Bones","One of the portraits said you'd killed a Basilisk in the Chamber of Secrets with that sword in Dumbledore's office."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Harry Potter","Uh...well, yeah, I did."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Lee Jordan","Blimey, Harry..."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Lavander Brown","Wow..."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Fred Weasley","Can't forget that he saved the Sorcerer's Stone from You-Know-Who in his first year."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Cho Chang","And last year he got through the Triwizard Tournament!"
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Ron Weasley","Not to mention you dueled with You- Know-Who all alone and he still couldn't kill you!"
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Ginny Weasley","And you fought off those dementors that attacked you this summer."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Hermione Granger","So all in favor of taking lessons from Harry?"
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Hermione Granger","Where are we going to meet?"
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Neville Longbottom","What about an unused classroom?"
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Harry Potter","That might work. I'll look into that."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Hermione Granger","Ok, good."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Hermione Granger","I think we should put our names down, so we know who was here."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Ernest Macmillan","I don't know...if it were found...I mean, Umbridge wouldn't like what we're doing..."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Hermione Granger","Honestly, Ernie, do you think I'd just leave it lying around? Besides, its enchanted."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Hermione Granger","Also, what should we call ourselves?"
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Angelina Johnson","What about the Anti-Unbridhe League?"
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Ginny Weasley","I think it should be Dumbledore's Army. There is excited agreement. Harry smiles at her."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Hermione Granger","We'll let you know when we're going"
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Hermione Granger","I think that went well."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Harry Potter","Yeah."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Hermione Granger","And did you see Cho, Harry?"
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Hermione Granger","Well, she couldn't keep her eyes off you, could she?!"
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Angelina Johnson","Harry, you won't believe...that Umbridge woman...this is too much!!"
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Harry Potter","What's she done now?"
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Angelina Johnson","Follow me."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Harry Potter","""By order of the Hogwarts High Inquisitor: All student organizations, societies, teams, groups, and clubs are henceforth disbanded. Permission to reform must be approved by High Inquisitor Umbridge. No student organization can exist without the knowledge and approval of the High Inquisitor. Any student found to be a part of an illegal organization will be expelled immediately."""
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Angelina Johnson","She refused to allow us to reform the Gryffindor team. We had to go to Dumbledore to get her to allow it."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Harry Potter","Not only that, but what about the"
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Harry Potter","This isn't a coincidence."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Harry Potter","She knows."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Ron Weasley","She can't!"
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Harry Potter","Look, we don't know how many people could have overheard our meeting and told her."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Ron Weasley","Or somebody at the meeting could have blabbed to her."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Hermione Granger","No, they couldn't have. The parchment we all signed was enchanted, like I said. No one can betray the D.A. without us knowing."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Harry Potter","What would we do without you, Hermione?"
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Harry Potter","Hedwig!"
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Hermione Granger","She's hurt!"
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Ron Weasley","She doesn't look very good."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Hermione Granger","Harry, you'd better take her to Professor Grubby-Plank. She'll know what to do."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Minerva McGonagall","Potter!"
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Minerva McGonagall","Where on earth are you going at this time of night?"
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Harry Potter","It's Hedwig. I think she's been attacked."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Minerva McGonagall","What?"
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Minerva McGonagall","Yes, I think you might be right, Potter. She looks at Harry."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Harry Potter","London."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Minerva McGonagall","Well, give her to me. I'll run her"
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Minerva McGonagall","There you are."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Minerva McGonagall","Bear in mind, Potter, that channels of communication in and out of Hogwarts are being watched, won't you?"
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Harry Potter","Yes, Professor."
"Harry Potter and the Order of the Phoenix","In the Hog's Head","Minerva McGonagall","Good. Now, off to bed."
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Dobby","Mr. Harry Potter!"
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Harry Potter","Dobby! What are you doing here?"
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Dobby","Dobby is cleaning, sir."
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Harry Potter","What is it, Dobby."
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Dobby","Dobby...Dobby wishes he could help Harry Potter. Dobby has heard him muttering in his sleep."
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Harry Potter","Don't worry about it, Dobby. But I don't think you can help me."
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Harry Potter","Actually, there is something you can do, Dobby."
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Harry Potter","I need a room where twenty-eight people can practice Defense Against the Dark Arts without the teachers knowing. Especially Professor Umbridge."
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Dobby","Dobby knows of the perfect place, Harry Potter! It is the Room of Requirement, sir. You can only use the room in times of great need. Whatever you need will be there for you, Harry Potter."
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Harry Potter","That's brilliant, Dobby!"
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Dobby","Dobby can show you now, if you wish, Harry Potter."
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Harry Potter","Better not, Dobby. School is pretty intense right now. We'll do it ina few months, before the holidays."
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Lee Jordan","...and Slytherin is up forty to ten. Alica with the quaffle!"
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Students","Weasley is our King, Weasley is our King, He always lets the Quaffle in, Weasley is our King!"
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Harry Potter","Just ignore them, Ron!"
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Draco Malfoy","I should thank you, Weasley. You're definitely our best player!"
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Hermione Granger","Harry, are you all right?"
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Draco Malfoy","Bet you loved that, Potter! Saved Weasley's neck, didn't you?"
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Draco Malfoy","I've never seen a worse Keeper! Maybe we should add some more verses to our little song. About his filthy mother!"
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Draco Malfoy","And his pathetic loser of a father too!"
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Draco Malfoy","But then, you like the Weasleys, don't you? How can you stand the stink? I guess it reminds you of your own dear mother!"
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Rolanda Hooch","Impedimenta!"
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Rolanda Hooch","Don't make me stupify you, Potter!"
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Minerva McGonagall","My office. Now."
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Minerva McGonagall","In all my thirty-nine years at this school, I have never seen such a disgusting display."
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Harry Potter","Malfoy provoked us."
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Minerva McGonagall","Of course he wanted to provoke you! He'd just lost!"
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Minerva McGonagall","I cannot express in words the disappointment I feel right now."
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Minerva McGonagall","What is it, Dolores?"
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Dolores Umbridge","I thought you might need some additional authority in dealing with these two."
"Harry Potter and the Order of the Phoenix","Dumbledore's Army","Minerva McGonagall","You thought wrong. Now kindly remove yourself from my office."
