"movie","chapter","character","dialog"
"Harry Potter and the Half-Blood Prince","Dark Forces","Albus Dumbledore","Just something to keep in mind. Now, off to bed.  Pip pip!"
"Harry Potter and the Half-Blood Prince","Dark Forces","Ron Weasley","That was cheerful."
"Harry Potter and the Half-Blood Prince","Dark Forces","Minerva McGonagall","History of Magic is up, ladies, not down.  Mr. Davies -- that's the girl's toilet..."
"Harry Potter and the Half-Blood Prince","Dark Forces","Minerva McGonagall","Potter!"
"Harry Potter and the Half-Blood Prince","Dark Forces","Harry Potter","This can't be good."
"Harry Potter and the Half-Blood Prince","Dark Forces","Minerva McGonagall","Enjoying ourself, are we?"
"Harry Potter and the Half-Blood Prince","Dark Forces","Harry Potter","Well, you see, I've got an open period this morning, Professor --"
"Harry Potter and the Half-Blood Prince","Dark Forces","Minerva McGonagall","So I noticed.  I would think you'd want to fill it with Potions.  Or is it no longer your ambition to become an Auror?"
"Harry Potter and the Half-Blood Prince","Dark Forces","Harry Potter","It is.  Or was.  But I was told I had to get an Outstanding in my"
"Harry Potter and the Half-Blood Prince","Dark Forces","Minerva McGonagall","And so you did when Professor Snape was teaching Potions. However, Professor Slughorn is perfectly happy to accept N.E.W.T. students with 'Exceeds Expectations.'"
"Harry Potter and the Half-Blood Prince","Dark Forces","Harry Potter","Really?  Well... brilliant.  I'll head there straight away."
"Harry Potter and the Half-Blood Prince","Dark Forces","Minerva McGonagall","Good.  And take Weasley with you. He looks far too happy over there."
"Harry Potter and the Half-Blood Prince","Dark Forces","Ron Weasley","But I don't want to take Potions!"
"Harry Potter and the Half-Blood Prince","The Half Blood Prince","Horace Slughorn","Harry m'boy!  I was beginning to worry!  And I see we've brought someone with us..."
"Harry Potter and the Half-Blood Prince","The Half Blood Prince","Ron Weasley","Ron Weasley, sir.  But I'm dead awful at Potions, a menace actually, so I probably should just be going --"
"Harry Potter and the Half-Blood Prince","The Half Blood Prince","Horace Slughorn","Nonsense, we'll sort you out.  Any friend of Harry's is a friend of mine.  Right then, books out --"
"Harry Potter and the Half-Blood Prince","The Half Blood Prince","Harry Potter","Um, sorry, sir, but I haven't got my book yet -- nor's Ron.  You see --"
"Harry Potter and the Half-Blood Prince","The Half Blood Prince","Horace Slughorn","Not to worry.  You can get what you need from the cupboard."
"Harry Potter and the Half-Blood Prince","The Half Blood Prince","Horace Slughorn","Now, as I was saying, I've prepared a few concoctions this morning.  Any ideas what these might be?  Yes, Miss...?"
"Harry Potter and the Half-Blood Prince","The Half Blood Prince","Hermione Granger","Granger, sir.  That one there is Veritaserum.  And that would be Polyjuice Potion.  And that is Amortentia! The most powerful love potion in the world."
"Harry Potter and the Half-Blood Prince","The Half Blood Prince","Hermione Granger","It's rumored to smell differently to each person, according to what attracts them.  For example, I smell freshly mown grass and new parchment and spearmint toothpaste --"
"Harry Potter and the Half-Blood Prince","The Half Blood Prince","Horace Slughorn","One of my best friends is Muggle- born.  She's the best in our year..."
"Harry Potter and the Half-Blood Prince","The Half Blood Prince","Horace Slughorn","Now Amortentia doesn't create actual love, of course.  That's impossible.  But it does cause a powerful infatuation or obsession. For that reason, it is probably the most dangerous potion in this room."
"Harry Potter and the Half-Blood Prince","The Half Blood Prince","Katie Bell","Sir, you haven't told us what's in that one."
"Harry Potter and the Half-Blood Prince","The Half Blood Prince","Horace Slughorn","Ah yes..."
"Harry Potter and the Half-Blood Prince","The Half Blood Prince","Horace Slughorn","What you see before you, ladies and gentlemen, is a curious little potion known as Felix Felicis. But it is more commonly referred to as --"
"Harry Potter and the Half-Blood Prince","The Half Blood Prince","Hermione Granger","Liquid luck."
"Harry Potter and the Half-Blood Prince","The Half Blood Prince","Horace Slughorn","Yes, Miss Granger.  Desperately tricky to make.  Disastrous should you get it wrong.  But brewed correctly, as this has been, it has remarkable powers.  One sip and you will find that all your endeavors succeed... at least until the effects wear off."
"Harry Potter and the Half-Blood Prince","The Half Blood Prince","Katie Bell","But then why don't people drink it all the time?"
"Harry Potter and the Half-Blood Prince","The Half Blood Prince","Horace Slughorn","Because taken in excess it causes giddiness, recklessness and dangerous overconfidence."
"Harry Potter and the Half-Blood Prince","The Half Blood Prince","Blaise Zabini","Have you ever taken it, sir?"
"Harry Potter and the Half-Blood Prince","The Half Blood Prince","Horace Slughorn","Twice.  Once when I was twenty- four.  Once when I was fifty- seven.  Two tablespoons taken at breakfast.  Two perfect days..."
"Harry Potter and the Half-Blood Prince","The Half Blood Prince","Horace Slughorn","So.  This is what I offer each of you today.  One tiny vial of liquid luck... to the student who, in the hour that remains, manages to brew an acceptable Draught of Living Death, the recipe for which can be found on page ten of your textbook."
"Harry Potter and the Half-Blood Prince","The Half Blood Prince","Horace Slughorn","You should know that in all the years of my previous tenure at Hogwarts, not once did a student brew a potion of sufficient quality to claim this prize.  In any event -- good luck."
"Harry Potter and the Half-Blood Prince","The Half Blood Prince","Hermione Granger","How did you do that?"
"Harry Potter and the Half-Blood Prince","The Half Blood Prince","Harry Potter","Crush it.  Don't cut it."
"Harry Potter and the Half-Blood Prince","The Half Blood Prince","Hermione Granger","No.  The instructions specifically say to cut."
"Harry Potter and the Half-Blood Prince","The Half Blood Prince","Harry Potter","No.  Really --"
"Harry Potter and the Half-Blood Prince","The Half Blood Prince","Hermione Granger","Sh!"
"Harry Potter and the Half-Blood Prince","The Half Blood Prince","Horace Slughorn","Merlin's Beard!  But it's perfect. So perfect I daresay one sip would kill us all!  Your mother was a dab hand at potions, but this... My, my, what can't you do, m'boy? Perhaps you will save us all in the end..."
"Harry Potter and the Half-Blood Prince","The Half Blood Prince","Horace Slughorn","Here you are then, as promised. One bottle of Felix Felicis.  Use it well."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Albus Dumbledore","Good evening, Harry.  You got my message, I see.  Come, come.  Sit."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Albus Dumbledore","So.  How are you?"
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Harry Potter","Fine, sir."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Albus Dumbledore","Enjoying your classes?  Professor Slughorn, for one, is most impressed with you."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Harry Potter","I think he overestimates my abilities, sir."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Albus Dumbledore","Do you?"
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Harry Potter","Definitely."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Albus Dumbledore","And what of your activities outside the classroom?  Do they bring you satisfaction?"
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Harry Potter","Sir?"
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Albus Dumbledore","I notice you spend a great deal of time with Miss Granger.  One can't help but wonder if --"
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Harry Potter","No!  I mean... she's brilliant. And we're friends.  But... no."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Albus Dumbledore","Forgive me, Harry, I..."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Albus Dumbledore","... I was merely curious. In any event, I'm sure you're wondering why I've summoned you here tonight.  The answer lies here."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Albus Dumbledore","What you see before you are memories.  In this case pertaining to one individual:  Voldemort.  Or as he was known then... Tom Riddle."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Albus Dumbledore","This vial contains a most particular memory -- of the day I first met him.  I'd like you to see it.  If you would..."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Mrs. Cole","I must confess to a bit of confusion upon receiving your letter, Mr. Dumbledore.  In all the years Tom's been here, he's never once had a family visitor. Frankly, I was stunned to find that someone knew of his existence."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Albus Dumbledore","I am not family.  But his name has been known to me since birth."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Mrs. Cole","I see..."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Mrs. Cole","I think I should tell you.  He's a funny boy -- Tom.  Odd.  There have been incidents with the other children.  Nasty things."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Albus Dumbledore","Perhaps you could give me an example."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Mrs. Cole","You've got a visitor, Tom."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Albus Dumbledore","How do you do, Tom."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Mrs. Cole","Well, I'll leave you two to yourselves."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Tom Riddle","Don't."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Albus Dumbledore","As you wish."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Tom Riddle","You're the doctor, aren't you?"
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Albus Dumbledore","No.  I am a Professor."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Tom Riddle","I don't believe you.  I hear Mrs. Cole talking, her and the rest of the staff.  They want me looked at.  They think I'm different."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Albus Dumbledore","Perhaps they're right."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Tom Riddle","I'm not mad."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Albus Dumbledore","Hogwarts is not a place for mad people."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Albus Dumbledore","It's a school.  A school of... magic."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Albus Dumbledore","You can do things, can't you, Tom? Things the other children can't."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Tom Riddle","Yes."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Albus Dumbledore","Tell me some of the things you can do, Tom."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Tom Riddle","I can make things move -- without touching them.  I can make animals do what I want without training them.  I can make bad things happen to people who are mean to me.  I can make them hurt... if I want."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Tom Riddle","Who are you?"
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Albus Dumbledore","I'm like you, Tom.  Different."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Tom Riddle","Prove it."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Albus Dumbledore","I think there is something trying to get out of your wardrobe, Tom. Open it.  Open.  It."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Albus Dumbledore","Take it out."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Albus Dumbledore","Is there anything in that box you ought not to have?"
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Albus Dumbledore","Why did you want these things, Tom?"
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Tom Riddle","I like having things that belonged to other people.  It makes me feel ... close to them."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Albus Dumbledore","Thievery is not tolerated at Hogwarts.  At Hogwarts, you will be taught not only how to use magic, but to control it. Understood? I'll be going now, Tom.  Leave your window open tonight.  An owl will bring you a message.  Read it carefully."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Tom Riddle","I can speak to snakes too."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Tom Riddle","They find me.  Whisper things.  Is that normal.  For someone like me?"
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Albus Dumbledore","It is unusual.  But not unheard of."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Harry Potter","Did you know, sir?  Then?"
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Albus Dumbledore","Did I know that I had just met the most dangerous Dark Wizard of all time?  No.  Had I..."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Albus Dumbledore","Over time, while here at Hogwarts, Tom Riddle grew close to one particular teacher.  Can you guess which teacher that might be?"
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Harry Potter","You didn't bring Professor Slughorn back simply to teach Potions, did you, sir?"
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Albus Dumbledore","No.  I did not.  You see, Professor Slughorn possesses something I desire very dearly. And he will not part with it easily... I'd rather not divulge any more just yet, Harry.  But I promise. In time you will know everything."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Harry Potter","You said Professor Slughorn would try to collect me."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Albus Dumbledore","I did."
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Harry Potter","Do you want me to let him?"
"Harry Potter and the Half-Blood Prince","The Secret Riddle","Albus Dumbledore","Yes."
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Harry Potter","All right!  Queue up!  Excuse me..."
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Ginny Weasley","Shut It!"
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Harry Potter","Thanks.  All right.  This morning I'll be putting you all through a few drills to assess your strengths.  But know this:  Just because you made the team last year does not guarantee you a spot this year.  Is that clear?"
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Cormac McLaggen","No hard feelings, Weasley, alright?"
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Ron Weasley","Hard feelings?"
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Cormac McLaggen","I'll be going out for Keeper as well.  Nothing personal."
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Ron Weasley","Really?  Strapping guy like you, you've got a Beater's build, don't you think?  Keeper needs to be agile, quick --"
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Cormac McLaggen","I like my chances.  Say... think you could introduce me to your friend Granger?  Wouldn't mind getting on a first name basis, know what I mean?"
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Harry Potter","All right.  Cormac.  Ron.  It's down to you two for Keeper.  We'll decide it with a shootout. Demelza, you'll bring the Quaffle up against Cormac.  Ginny, you'll take on Ron."
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Cormac McLaggen","Hang on.  She's his sister.  How do I know she won't toss him a floater?"
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Ginny Weasley","Piss off, Cormac.  How 'bout I toss you a floater?"
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Harry Potter","Quiet!  I'm Captain.  We do it my way.  Now line up.  On three. One.  Two... Three!"
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Harry Potter","C'mon, Ron..."
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Lavender Brown","Isn't he brilliant?"
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Ron Weasley","Have to admit, thought I was going to miss that last one.  Hope Cormac's not taking it too hard."
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Ron Weasley","Has a bit of a thing for you, Hermione.  Cormac."
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Hermione Granger","He's vile."
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Harry Potter","Ever heard of this spell?"
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Hermione Granger","No I have not. And if you had a shred of self-respect you would turn that book in."
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Ron Weasley","Not bloody likely.  He's top of the class.  Even better than you, Hermione.  Slughorn thinks he's a genius."
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Ron Weasley","What?"
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Hermione Granger","I'd like to know just whose book that was.  Let's take a look, shall we?"
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Harry Potter","No."
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Hermione Granger","Why not?"
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Harry Potter","It's... old.  The binding is fragile."
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Hermione Granger","The binding is fragile?"
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Ginny Weasley","Who's the Half-Blood Prince?"
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Hermione Granger","The who?"
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Ron Weasley","The who?"
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Ginny Weasley","That's what it says.  Right here. 'This Book is the Property of the Half-Blood Prince.'"
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Hermione Granger","For weeks you carry around this book, practically sleep with it... and you have no desire to find out who The Half-Blood Prince is?"
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Harry Potter","I didn't say I wasn't curious. And, by the way, I don't sleep with it."
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Ron Weasley","Yeah. Right. Well, it's true.  I like a nice chat before I go to bed.  Now you're always reading that bloody book.  It's like being with Hermione."
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Hermione Granger","Well, I was curious.  So I went to"
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Harry Potter","The library."
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Ron Weasley","The library."
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Harry Potter","And?"
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Hermione Granger","And... nothing.  There's no reference to the Half-Blood Prince anywhere."
"Harry Potter and the Half-Blood Prince","Hermione's Helping Hand","Harry Potter","Good.  That settles it then."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Rubeus Hagrid","Hey, you three!"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Hermione Granger","What've you got there, Hagrid?"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Rubeus Hagrid","Stinksap.  Burn the whiskers right off yer chin.  Trees 'ere are drippin' with it."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Hermione Granger","Stinksap?  You're not sick, are you?"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Rubeus Hagrid","It's not fer me.  It's fer Aragog. Yeh remember Aragog, don' yeh?"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Ron Weasley","Spider?  About six feet tall?  Ten feet wide?"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Rubeus Hagrid","Tha's the one.  He's taken ill. I'm hopin' ter nurse 'im back. Keep yer fingers crossed."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Ron Weasley","Barking.  Does he not remember that raving arachnid tried to eat us? What?"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Hermione Granger","The Aurors. I know they're here to protect us, but... somehow I don't feel any safer."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Horace Slughorn","Filius!  I was hoping to find you at the Three Broomsticks."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Filius Flitwick","Emergency choir practice, I'm afraid, Horace."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Harry Potter","Who's up for a Butterbeer?"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Harry Potter","No.  Over here."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Harry Potter","No, no.  Sit next to me."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Ron Weasley","O-kay."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Skinny kid","What'll we have?"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Hermione Granger","Three Butterbeers.  Splash of ginger in mine, please."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Ron Weasley","Aw, bloody hell..."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Hermione Granger","Oh, honestly, Ronald.  They're just holding hands..."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Hermione Granger","And snogging."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Ron Weasley","I'd like to leave."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Hermione Granger","Leave?  You can't be serious."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Ron Weasley","That happens to be my sister."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Hermione Granger","So?  What if she looked over here and saw you snogging me?  Would you expect her to get up and leave?"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Horace Slughorn","Harry, m'boy!"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Harry Potter","Hello, sir.  Wonderful to see you."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Harry Potter","So what brings you here, sir?"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Horace Slughorn","Oh, the Three Broomsticks and I go way back.  Longer than I'd care to admit.  In fact, I remember when it was simply One Broomstick!"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Horace Slughorn","Oops!  All hands on deck, Granger!"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Horace Slughorn","Listen, m'boy.  In the old days, I used to throw together the occasional supper and invite a select student or two.  Would you be game?"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Harry Potter","I'd consider it an honor, sir."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Horace Slughorn","You'd be welcome too, Granger."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Hermione Granger","Be delighted, sir."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Horace Slughorn","Brilliant.  Look for my owl. Good to see you, Wallenby."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Ron Weasley","What're you playing at?"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Harry Potter","Dumbledore asked me to... get to know him."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Ron Weasley","Get to know him?"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Harry Potter","Dunno.  But it must be important. Otherwise Dumbledore wouldn't ask."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Ron Weasley","Um... You've got a little..."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Ron Weasley","Bit worried about her.  Did you hear that rubbish she was talking back in the pub?  Her and me snogging.  Ha.  As if..."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Leanne","Katie.  You don't know what it could be!"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Hermione Granger","What's up?"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Leanne","I warned her!  I warned her not to touch it!"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Ron Weasley","Harry, she's swallowing her tongue --"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Hermione Granger","I'll get someone --"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Harry Potter","There's no time!"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Rubeus Hagrid","Get back!  All o' yeh!"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Rubeus Hagrid","Now, now.  Now, now..."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Rubeus Hagrid","Don' go touchin' tha' but by the wrappin's.  Unnerstan'?"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Minerva McGonagall","You're sure Katie did not have this in her possession when she entered the Three Broomsticks, Leanne?"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Leanne","It's like I said.  She went to the loo and when she came back she had the package.  She said it was important she deliver it."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Minerva McGonagall","Did she say to whom?"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Minerva McGonagall","All right, Leanne.  You may go. Why is it always you three?  Hm? When something happens?"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Ron Weasley","Believe me, Professor, I've been asking myself the same question for six years."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Minerva McGonagall","Severus. Is this it?"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Severus Snape","What do you think?"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Severus Snape","I think Miss Bell is lucky to be alive."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Harry Potter","She was cursed, wasn't she?  I know Katie.  Off the Quidditch pitch she wouldn't hurt a fly.  If she was bringing that to someone, she wasn't doing it knowingly."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Minerva McGonagall","Yes.  She was cursed."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Harry Potter","It was Malfoy."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Minerva McGonagall","That's a very serious accusation, Potter."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Severus Snape","Indeed.  Your evidence?"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Harry Potter","I... just... know."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Severus Snape","You... just... know.  Once again you astonish with your gifts, Potter, gifts mere mortals could only dream of possessing.  How grand it must be to be the Chosen One."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Minerva McGonagall","I suggest you return to your dormitory.  All of you."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Ron Weasley","What do you suppose Dean sees in her?  Ginny."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Harry Potter","What does she see in him?"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Ron Weasley","Dean?  He's brilliant."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Harry Potter","You called him a slick git not five hours ago."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Ron Weasley","Yeah, well, he was running his hands all over my sister, wasn't he?  Something snaps.  You've got to hate him.  You know, on principle."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Harry Potter","I suppose."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Ron Weasley","So what is it?  He sees in her?"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Harry Potter","I don't know.  She's smart. Funny.  Attractive..."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Ron Weasley","Attractive?"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Harry Potter","You know.  She's... got nice skin."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Ron Weasley","Skin?  You're saying Dean's dating my sister because of her skin?"
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Harry Potter","Well, no.  I mean... I'm just saying it could be a contributing factor."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Ron Weasley","Hermione's got nice skin. Wouldn't you say?  As skin goes, I mean."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Harry Potter","I've never really thought about it.  But I suppose, yeah.  Very nice."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Harry Potter","I think I'll be going to sleep now."
"Harry Potter and the Half-Blood Prince","Cursed Necklace","Ron Weasley","Right."
"Harry Potter and the Half-Blood Prince","Slug Club","Horace Slughorn","To Hogwarts' best and brightest!"
"Harry Potter and the Half-Blood Prince","Slug Club","Cormac McLaggen","Here, here!"
"Harry Potter and the Half-Blood Prince","Slug Club","Neville Longbottom","Which one do I use for the soup?"
"Harry Potter and the Half-Blood Prince","Slug Club","Horace Slughorn","So tell me, Cormac.  See much of your Uncle Tiberius these days?"
"Harry Potter and the Half-Blood Prince","Slug Club","Cormac McLaggen","Yes, sir.  In fact, I'm meant to go hunting with him and the Minister for Magic over holiday."
"Harry Potter and the Half-Blood Prince","Slug Club","Horace Slughorn","Well, be sure to give them both my best.  What about your uncle, Belby?  Working on anything new? For those of you who don't know, Marcus' uncle invented the Wolfsbane Potion."
"Harry Potter and the Half-Blood Prince","Slug Club","Marcus Belby","Dunno.  He and me dad don't get on. Probably because Dad thinks potions are rubbish.  Says the only potion worth having is a stiff one at the end of the --"
"Harry Potter and the Half-Blood Prince","Slug Club","Horace Slughorn","And you, Miss Granger?  What is it your family does in the Muggle world?"
"Harry Potter and the Half-Blood Prince","Slug Club","Hermione Granger","My parents are dentists.  They tend to people's teeth."
"Harry Potter and the Half-Blood Prince","Slug Club","Horace Slughorn","Fascinating.  And is that considered a dangerous profession?"
"Harry Potter and the Half-Blood Prince","Slug Club","Hermione Granger","No.  Though, a boy named Robbie Fenwick did bite my father once. Needed ten stitches."
"Harry Potter and the Half-Blood Prince","Slug Club","Horace Slughorn","Miss Weasley!  Come in, come in."
