"movie","chapter","character","dialog"
"Harry Potter and the Gobelt of Fire","Sirius Conversation","Harry Potter","No. Umm.. Voldemort was giving him a job to do. Something important."
"Harry Potter and the Gobelt of Fire","Sirius Conversation","Sirius Black","What was that?"
"Harry Potter and the Gobelt of Fire","Sirius Conversation","Harry Potter","He wanted... me. I dunno why, but he was gonna use this man to get to me. I mean it was only a dream right?"
"Harry Potter and the Gobelt of Fire","Sirius Conversation","Sirius Black","Yes. It's just a dream. Look Harry, the deatheaters at the world cup, your name rising from that goblet these are not just coincidences. Hogwarts isn't safe any more."
"Harry Potter and the Gobelt of Fire","Sirius Conversation","Harry Potter","What are you saying?"
"Harry Potter and the Gobelt of Fire","Sirius Conversation","Sirius Black","I'm saying the devils are inside the walls. Igor Karkaroff, he was a deatheater. And no one, no one stops being a deatheater. Then there's Barty Crouch, heart of stone, sent his OWN son to Azkaban."
"Harry Potter and the Gobelt of Fire","Sirius Conversation","Harry Potter","Do you think one of them put my name in the goblet?"
"Harry Potter and the Gobelt of Fire","Sirius Conversation","Sirius Black","I haven't a clue who put your name in that goblet Harry but whoever did it is no friend to you. People die in this tournament."
"Harry Potter and the Gobelt of Fire","Sirius Conversation","Harry Potter","I'm not ready for this Sirius."
"Harry Potter and the Gobelt of Fire","Sirius Conversation","Sirius Black","You don't have a choice."
"Harry Potter and the Gobelt of Fire","Sirius Conversation","Harry Potter","Someone's coming!"
"Harry Potter and the Gobelt of Fire","Sirius Conversation","Sirius Black","Keep your friends close Harry."
"Harry Potter and the Gobelt of Fire","Sirius Conversation","Ron Weasley","Who you talking to?"
"Harry Potter and the Gobelt of Fire","Sirius Conversation","Harry Potter","Who says I was talking to anyone."
"Harry Potter and the Gobelt of Fire","Sirius Conversation","Ron Weasley","I heard voices."
"Harry Potter and the Gobelt of Fire","Sirius Conversation","Harry Potter","Maybe you're imagining things, wouldn't be the first time."
"Harry Potter and the Gobelt of Fire","Sirius Conversation","Ron Weasley","You're probably just practicing for your next interview I expect."
"Harry Potter and the Gobelt of Fire","The Hungarian Horntail","Neville Longbottom","Amazing. Amazing."
"Harry Potter and the Gobelt of Fire","The Hungarian Horntail","Harry Potter","Neville! You're doing it again!"
"Harry Potter and the Gobelt of Fire","The Hungarian Horntail","Neville Longbottom","Oh, right sorry."
"Harry Potter and the Gobelt of Fire","The Hungarian Horntail","Harry Potter","Magical water plants of the highland Lochs?"
"Harry Potter and the Gobelt of Fire","The Hungarian Horntail","Neville Longbottom","Moody gave it to me. That day we had tea."
"Harry Potter and the Gobelt of Fire","The Hungarian Horntail","Hermione Granger","We've already been through enough people why don't you just go and do it yourself? Ughh. What do you want me to say again?"
"Harry Potter and the Gobelt of Fire","The Hungarian Horntail","Hermione Granger","Ronald would like me to tell you that Seamus told him that Dean was told by Parvati that Hagrid was looking for you."
"Harry Potter and the Gobelt of Fire","The Hungarian Horntail","Harry Potter","Is that right? Well.... what?"
"Harry Potter and the Gobelt of Fire","The Hungarian Horntail","Hermione Granger","Uhhh..."
"Harry Potter and the Gobelt of Fire","The Hungarian Horntail","Hermione Granger","Dean was told by Parvati that... Please don't ask me say it again. Hagrid's looking for you."
"Harry Potter and the Gobelt of Fire","The Hungarian Horntail","Harry Potter","Well you can tell Ronald..."
"Harry Potter and the Gobelt of Fire","The Hungarian Horntail","Hermione Granger","I'm NOT an owl!"
"Harry Potter and the Gobelt of Fire","The Hungarian Horntail","Rubeus Hagrid","Did you bring your father's cloak like I asked you?"
"Harry Potter and the Gobelt of Fire","The Hungarian Horntail","Harry Potter","Yeah I brought the cloak. Hagrid where are we going?"
"Harry Potter and the Gobelt of Fire","The Hungarian Horntail","Rubeus Hagrid","You'll see soon enough. Pay attention this is important."
"Harry Potter and the Gobelt of Fire","The Hungarian Horntail","Harry Potter","What's with the flower? Hagrid have you combed your hair?"
"Harry Potter and the Gobelt of Fire","The Hungarian Horntail","Rubeus Hagrid","As a matter of fact I have. You might like to try the same thing now and again."
"Harry Potter and the Gobelt of Fire","The Hungarian Horntail","Olympe Maxime","Hagrid?"
"Harry Potter and the Gobelt of Fire","The Hungarian Horntail","Rubeus Hagrid","Oh, the cloak. Put the cloak on."
"Harry Potter and the Gobelt of Fire","The Hungarian Horntail","Rubeus Hagrid","Bonsoir Olympe."
"Harry Potter and the Gobelt of Fire","The Hungarian Horntail","Olympe Maxime","Oh Hagrid. I thought you weren't coming, I thought perhaps... you had... forgotten me."
"Harry Potter and the Gobelt of Fire","The Hungarian Horntail","Rubeus Hagrid","Couldn't forget you Olympe."
"Harry Potter and the Gobelt of Fire","The Hungarian Horntail","Olympe Maxime","What is it you want to show me? When we spoke earlier you sounded so exhilirated."
"Harry Potter and the Gobelt of Fire","The Hungarian Horntail","Rubeus Hagrid","You'll be glad you came. Trust me."
"Harry Potter and the Gobelt of Fire","The Hungarian Horntail","Olympe Maxime","Ahh, c'est magnifique!"
"Harry Potter and the Gobelt of Fire","The Hungarian Horntail","Olympe Maxime","Can we get closer?"
"Harry Potter and the Gobelt of Fire","The Hungarian Horntail","Harry Potter","Dragons? That's the first task? You're joking."
"Harry Potter and the Gobelt of Fire","The Hungarian Horntail","Rubeus Hagrid","Come on Harry. They're seriously misunderstood creatures."
"Harry Potter and the Gobelt of Fire","The Hungarian Horntail","Rubeus Hagrid","Although, I have to admit that horntail is a right nasty piece of work. Poor Ron nearly fainted just seeing him you know."
"Harry Potter and the Gobelt of Fire","The Hungarian Horntail","Harry Potter","Ron was here?"
"Harry Potter and the Gobelt of Fire","The Hungarian Horntail","Rubeus Hagrid","Oh sure. His brother Charlie helped bring him over from Romania. Didn't Ron tell you that?"
"Harry Potter and the Gobelt of Fire","The Hungarian Horntail","Harry Potter","No he didn't. He didn't tell me a thing."
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Student","Cedric rules!"
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Harry Potter","Thanks."
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Student","Like the badge?"
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Harry Potter","Excuse me.."
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Harry Potter","Can I have a word?"
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Cedric Diggory","Alright."
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Harry Potter","Dragons. That's the first task. They've got one for each of us."
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Cedric Diggory","Are you serious? And Fleur and Krum, do they...?"
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Harry Potter","Yes."
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Cedric Diggory","Right. Hey listen, about the badges. I've asked them not to wear them."
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Harry Potter","Don't worry about it."
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Harry Potter","You're a right foul git you know that?"
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Ron Weasley","You think so?"
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Harry Potter","I know so."
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Ron Weasley","Anything else?"
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Harry Potter","Yeah. Stay away from me."
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Ron Weasley","Fine."
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Draco Malfoy","Why so tense Potter? My father and I have a bet you see. I don't think you're gonna last ten minutes in this tournament. He disagrees. He thinks you won't last"
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Harry Potter","I don't give a damn what you or your father thinks Malfoy. He's vile and cruel, and you're just pathetic."
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Alastor Moody","I'll teach you to cast when someone's back is turned."
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Minerva McGonagall","Professor Moody what are you doing?"
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Alastor Moody","Teaching."
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Minerva McGonagall","Is that a student?"
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Alastor Moody","Technically it's a ferret."
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Draco Malfoy","My father will hear about this!"
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Alastor Moody","Is that a threat!"
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Alastor Moody","I could tell you stories about your father that would curl even your greasy hair boy! It doesn't end here!"
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Minerva McGonagall","We never use transfigration as a punishment, surely Dumbledore told you that."
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Alastor Moody","He might've mentioned it."
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Minerva McGonagall","Well you will do well to remember it."
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Alastor Moody","come with me."
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Alastor Moody","That's a foal glass. Lets me keep an eye on my enemies. If I can see the whites of their eyes they're standing right behind me."
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Alastor Moody","Wouldn't even bother telling you what's in ther. You wouldn't believe it if I did. Now... what are you going to do about your dragon?"
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Harry Potter","Oh... um... You know I just thought I'd..."
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Alastor Moody","Sit. Listen to me Potter. Your pal Diggory, by your age he could take a whistle into a watch and have it sing you the time. Miss Delacour, she's as much a fairy princess as I am. As for Krum, his head may be filled with sawdust but Karkaroff's is NOT. They'll have a strategy, and you can bet that it'll play to Krum's strengths. Hmm? Come on Potter. What are your strengths?"
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Harry Potter","Um... I dunno.. I can fly. I mean I'm a fair flyer."
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Alastor Moody","Better than fair the way I heard it."
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Harry Potter","But I'm not allowed a broom."
"Harry Potter and the Gobelt of Fire","Transforming Malfoy","Alastor Moody","You're allowed a wand."
"Harry Potter and the Gobelt of Fire","The First Task","Hermione Granger","Pssst! Harry? Is that you?"
"Harry Potter and the Gobelt of Fire","The First Task","Harry Potter","Yeah."
"Harry Potter and the Gobelt of Fire","The First Task","Hermione Granger","How are you feeling? OK? The key is to concentrate. After that you just have to..."
"Harry Potter and the Gobelt of Fire","The First Task","Harry Potter","Battle a dragon."
"Harry Potter and the Gobelt of Fire","The First Task","Rita Skeeter","Young love! Ohh how.. stirring. If everything goes unfortunately today you might make the front page."
"Harry Potter and the Gobelt of Fire","The First Task","Viktor Krum","You have no business here. This tent is for champions and friends."
"Harry Potter and the Gobelt of Fire","The First Task","Rita Skeeter","No matter. We've got what we wanted."
"Harry Potter and the Gobelt of Fire","The First Task","Albus Dumbledore","Good day champions. Gather round please. Now you've waited, you've wondered and at last the moment has arrived. The moment only four of you can fully appreciate."
"Harry Potter and the Gobelt of Fire","The First Task","Albus Dumbledore","What are you doing here Miss Granger?"
"Harry Potter and the Gobelt of Fire","The First Task","Hermione Granger","Oh um.. Sorry I'll just go."
"Harry Potter and the Gobelt of Fire","The First Task","Albus Dumbledore","Barty. The bag."
"Harry Potter and the Gobelt of Fire","The First Task","Bartemius Crouch","Champions, in a circle around me. Miss Delacour over here, Mr Krum, and Potter over here. Right. Miss Delacour, if you will..."
"Harry Potter and the Gobelt of Fire","The First Task","Bartemius Crouch","The welsh green. Mr Krum..."
"Harry Potter and the Gobelt of Fire","The First Task","Bartemius Crouch","The chinese fireball. Oooooh."
"Harry Potter and the Gobelt of Fire","The First Task","Bartemius Crouch","The swedish short-snout. Which leaves..."
"Harry Potter and the Gobelt of Fire","The First Task","Harry Potter","The horntail..."
"Harry Potter and the Gobelt of Fire","The First Task","Bartemius Crouch","What's that boy?"
"Harry Potter and the Gobelt of Fire","The First Task","Harry Potter","Nothing."
"Harry Potter and the Gobelt of Fire","The First Task","Bartemius Crouch","The hungarian horntail. These represent very real dragons, each of which has been given a golden egg to protect. Your objective is simple, collect the egg. This you must do, for each egg contains a clue without which you cannot hope to proceed to the next task. Any questions?"
"Harry Potter and the Gobelt of Fire","The First Task","Albus Dumbledore","Very well. Good luck champions. Mr Diggory the sound of the cannon..."
"Harry Potter and the Gobelt of Fire","The First Task","Albus Dumbledore","Three of our champions have now faced their dragons and so each one of them will proceed to the next task. And now our fourth and final contestant."
"Harry Potter and the Gobelt of Fire","The First Task","Hermione Granger","Your wand harry! Your wand!"
"Harry Potter and the Gobelt of Fire","The First Task","George Weasley","We knew you wouldn't die Harry."
"Harry Potter and the Gobelt of Fire","The First Task","Fred Weasley","Lose a leg."
"Harry Potter and the Gobelt of Fire","The First Task","George Weasley","Or an arm."
"Harry Potter and the Gobelt of Fire","The First Task","Fred Weasley","Pack it in altogether."
"Harry Potter and the Gobelt of Fire","The First Task","Seamus Finnigan","Go on Harry, what's the clue?"
"Harry Potter and the Gobelt of Fire","The First Task","Harry Potter","Who wants me to open it? You want me to open it?"
"Harry Potter and the Gobelt of Fire","The First Task","Harry Potter","What the bloody hell was that?"
"Harry Potter and the Gobelt of Fire","The First Task","Fred Weasley","Alright everyone, go back to your knitting. This is gonna be uncomfortable enough without all you nosey sods listening in."
"Harry Potter and the Gobelt of Fire","The First Task","Ron Weasley","I reckon you'd have to be barking mad to put your own name in the goblet of fire."
"Harry Potter and the Gobelt of Fire","The First Task","Harry Potter","Caught on have you. Took you long enough."
"Harry Potter and the Gobelt of Fire","The First Task","Ron Weasley","Wasn't just me who thought you'd done it. Everyone was saying it behind your back."
"Harry Potter and the Gobelt of Fire","The First Task","Harry Potter","Brilliant. That makes me feel loads better."
"Harry Potter and the Gobelt of Fire","The First Task","Ron Weasley","At least I warned you about the dragons."
"Harry Potter and the Gobelt of Fire","The First Task","Harry Potter","Hagrid warned me about the dragons."
"Harry Potter and the Gobelt of Fire","The First Task","Ron Weasley","Oh no no, I did. Don't you remember? I told Hermione to tell you that Seamus told me that Parvati told Dean that Hagrid was looking for you. Seamus never actually told me anything, so it was really me all along. I thought you'd be alright, you know, after you figured that out."
"Harry Potter and the Gobelt of Fire","The First Task","Harry Potter","Who could possibly figure that out? That's completely mental."
"Harry Potter and the Gobelt of Fire","The First Task","Ron Weasley","Yeah it is isn't it. Suppose I was a bit distraught."
"Harry Potter and the Gobelt of Fire","The First Task","Hermione Granger","Boys."
"Harry Potter and the Gobelt of Fire","The First Task","Hermione Granger","Look at this! I can't believe it she's done it again. Miss Granger a plain but ambitious girl seems to be developing a taste for famous wizards. Her latest prey sources report is none other than the Bulgarian bon-bon Viktor Krum. No word yet on how Harry Potter's taking this latest emotional blow."
"Harry Potter and the Gobelt of Fire","The First Task","Nigel Wolpert","Parcel for you Mr Weasley."
"Harry Potter and the Gobelt of Fire","The First Task","Ron Weasley","Thank you Nigel."
"Harry Potter and the Gobelt of Fire","The First Task","Ron Weasley","Not now Nigel. Later. Go on."
"Harry Potter and the Gobelt of Fire","The First Task","Ron Weasley","I told him I'd get him Harry's autograph. Oh look mum's sent me something. Mum sent me a dress??"
"Harry Potter and the Gobelt of Fire","The First Task","Harry Potter","Well it does match your eyes. Is there a bonnet?"
"Harry Potter and the Gobelt of Fire","The First Task","Ron Weasley","Ginny these must be for you."
"Harry Potter and the Gobelt of Fire","The First Task","Ginny Weasley","I'm not wearing that it's ghastly."
"Harry Potter and the Gobelt of Fire","The First Task","Ron Weasley","What are you on about?"
"Harry Potter and the Gobelt of Fire","The First Task","Hermione Granger","They're not for Ginny they're for you! Dress robes."
"Harry Potter and the Gobelt of Fire","The First Task","Ron Weasley","Dress robes? for what?"
"Harry Potter and the Gobelt of Fire","Best Foot Forward","Minerva McGonagall","The yule ball has been a tradition of the tri-wizard tournament since its inception. On Christmas eve night we and our guests gather in the great hall for well mannered frivolity. As representitives of the host school I expect each and every one of you to put your best foot forward, and I mean this literally because the yule ball is first and foremost... a dance."
"Harry Potter and the Gobelt of Fire","Best Foot Forward","Minerva McGonagall","Silence. The house of Godrick Griffindore has commanded the respect of the wizard world for nearly ten centuries. I will not have you in the course of a single evening besmirching that name by behaving like a babbling, bumbling band of baboons."
"Harry Potter and the Gobelt of Fire","Best Foot Forward","Fred Weasley","Try saying that five times faster."
"Harry Potter and the Gobelt of Fire","Best Foot Forward","Minerva McGonagall","Now to dance is to let the body breathe, inside every girl a secret swan slumbers longing to burst forth and take flight."
"Harry Potter and the Gobelt of Fire","Best Foot Forward","Ron Weasley","Something's about to burst out of Hilary but I don't think it's a swan."
"Harry Potter and the Gobelt of Fire","Best Foot Forward","Minerva McGonagall","Inside every boy a lordly lion prepared to prance. Mr Weasly, will you join me."
"Harry Potter and the Gobelt of Fire","Best Foot Forward","Minerva McGonagall","Now, place your right hand on my waist."
"Harry Potter and the Gobelt of Fire","Best Foot Forward","Ron Weasley","Where?"
"Harry Potter and the Gobelt of Fire","Best Foot Forward","Minerva McGonagall","My waist."
"Harry Potter and the Gobelt of Fire","Best Foot Forward","Minerva McGonagall","Now bend your arm. Mr Filch..."
"Harry Potter and the Gobelt of Fire","Best Foot Forward","Minerva McGonagall","One two three, one two three, one two three."
"Harry Potter and the Gobelt of Fire","Best Foot Forward","Harry Potter","Oi! Never gonna let him forget this are you?"
"Harry Potter and the Gobelt of Fire","Best Foot Forward","Fred Weasley","Never."
"Harry Potter and the Gobelt of Fire","Best Foot Forward","George Weasley","Never."
"Harry Potter and the Gobelt of Fire","Best Foot Forward","Minerva McGonagall","Everybody come together."
"Harry Potter and the Gobelt of Fire","Best Foot Forward","Minerva McGonagall","Boys, on your feet."
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Harry Potter","Why do they always have to travel in packs? How are you supposed to get one alone to ask them..."
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Ron Weasley","Blimey Harry, you slayed dragons. If you can't get a date who can?"
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Harry Potter","I think I'd take the dragon right now."
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Rubeus Hagrid","I take after my mum. Though I didn't know her very well, she left when I was about three. No, not the maternal sort her, broke my dad's heart though. You know he was a tiny little fellow my dad, I could pick him up with one hand by the age of six and put him up in the dresser."
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Rubeus Hagrid","And then he died when I was still in school. So I had to make me own way as it were. But enough of me, what about you!"
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Ron Weasley","This is mad. At this rate we'll be the only ones in our year without dates."
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Ron Weasley","Well, us and Neville!"
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Harry Potter","But then again he can take himself."
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Hermione Granger","It might interest you to know that Neville's already got someone."
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Ron Weasley","Now I'm really depressed."
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Ron Weasley","Well Hermione, you're a girl."
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Hermione Granger","Oh well spotted."
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Ron Weasley","Come on. It's one thing for a bloke to show up alone. For a girl it's just sad."
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Hermione Granger","I won't be going alone because believe it or not someone's asked me. And I said yes."
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Ron Weasley","Bloody hell."
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Ron Weasley","Look. We've just got to grit our teeth and do it. Tonight when we get back to the common room, we'll both have partners. Agreed?"
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Harry Potter","Agreed."
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Cho Chang","Harry!"
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Harry Potter","Cho!"
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Cho Chang","Watch yourself on the stairs, it's a bit icey at the top."
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Harry Potter","Ok thanks. Cho?"
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Cho Chang","Yes?"
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Harry Potter","Um.  I just wondered if maybe you wanted to go to the ball with me?"
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Cho Chang","Sorry? I didn't catch that."
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Harry Potter","Um. I was just wondering if maybe you wanted to go to the ball with me."
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Cho Chang","Oh. Um. Harry I'm sorry but someone's already asked me. And well I've said I'll go with him."
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Harry Potter","Ok. Great. Fine. No problem. Good."
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Cho Chang","Harry I really am sorry."
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Harry Potter","What happened to you?"
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Student","He just asked Fleur Delacour out."
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Hermione Granger","What?"
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Harry Potter","What did she say?"
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Hermione Granger","No of course."
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Hermione Granger","She said yes??"
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Harry Potter","Don't be silly."
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Ron Weasley","There she was walking by. You know I like it when they walk. I couldn't help it, it just sort of slipped out."
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Student","Actually he sort of screamed at her, it was a bit frightening."
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Harry Potter","What did you do then?"
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Ron Weasley","What else? I ran for it. I'm not cut out for this Harry. I don't know what got into me."
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Parvati Patil","Hi Harry."
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Padma Patil","Hi Harry."
"Harry Potter and the Gobelt of Fire","An Unexpected Challenge","Harry Potter","Hey!"
"Harry Potter and the Gobelt of Fire","The Yule Ball","Ron Weasley","Bloody hell."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Ron Weasley","What are those??"
"Harry Potter and the Gobelt of Fire","The Yule Ball","Harry Potter","My dress robes."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Ron Weasley","Well they're alright. No lace, no dodgy little collar."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Harry Potter","Well I expect yours are more traditional."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Ron Weasley","Traditional?? They're ancient! I look like my great aunt Tessie."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Ron Weasley","I smell like my great aunt Tessie. Murder me Harry."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Harry Potter","Leave it alone."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Ron Weasley","Poor kid, bet she's alone in her room crying her eyes out."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Harry Potter","Who?"
"Harry Potter and the Gobelt of Fire","The Yule Ball","Ron Weasley","Hermione of course. Come on Harry, why'd you think she wouldn't tell us who she's coming with?"
"Harry Potter and the Gobelt of Fire","The Yule Ball","Harry Potter","Because we'd take the mickey out of her if she did."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Ron Weasley","Because nobody asked her. I would have taken her myself if she weren't so bleeding proud."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Parvati Patil","Hello boys. Don't you look..."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Parvati Patil","... dashing."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Minerva McGonagall","Here you are Potter. Are you and Miss Patil ready?"
"Harry Potter and the Gobelt of Fire","The Yule Ball","Harry Potter","Ready professor?"
"Harry Potter and the Gobelt of Fire","The Yule Ball","Minerva McGonagall","To dance. It's traditional that the three champions or in this case four are the first to dance. Surely I told you that."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Harry Potter","No."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Minerva McGonagall","Oh well now you know. Oh, as for your Mr Weasly you may proceed into the great hall with Miss Patil."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Parvati Patil","She looks beautiful."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Harry Potter","Yeah she does."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Padma Patil","Is that Hermione Granger? With Viktor Krum??"
"Harry Potter and the Gobelt of Fire","The Yule Ball","Ron Weasley","No. Absolutely not."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Parvati Patil","Harry. Take my waist."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Harry Potter","What?"
"Harry Potter and the Gobelt of Fire","The Yule Ball","Parvati Patil","Now."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Hermione Granger","Hot isn't it? Viktor's gone to get drinks. Care to join us?"
"Harry Potter and the Gobelt of Fire","The Yule Ball","Ron Weasley","No, we'd NOT care to join you and Viktor."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Hermione Granger","What's got your wand in a knot?"
"Harry Potter and the Gobelt of Fire","The Yule Ball","Ron Weasley","He's a Durmstrang. You're fraternising with the enemy."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Hermione Granger","The enemy?? Who was it wanting his autograph? Besides, the whole point of the tournament is international magical cooperation, to make friends."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Ron Weasley","Hrmph, I think he's got a bit more than friendship on his mind."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Padma Patil","Are you going to ask me to dance or not?"
"Harry Potter and the Gobelt of Fire","The Yule Ball","Ron Weasley","No."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Ron Weasley","He's using you."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Hermione Granger","How dare you! Besides I can take care of myself."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Ron Weasley","Doubt it. He's way too old."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Hermione Granger","What? What? That's what you think?"
"Harry Potter and the Gobelt of Fire","The Yule Ball","Ron Weasley","Yeah that is what I think."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Hermione Granger","You know the solution then don't you."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Ron Weasley","Go on."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Hermione Granger","Next time there's a ball pluck up the courage and ask me before somebody else does, and not as a last resort."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Ron Weasley","Well that's completely off the point. Harry..."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Hermione Granger","Where have you been? Nevermind! Off to bed both of you."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Ron Weasley","They get scary when they get older."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Hermione Granger","Ron you spoil everything!"
"Harry Potter and the Gobelt of Fire","The Yule Ball","Voldermort","Let me see it again."
"Harry Potter and the Gobelt of Fire","The Yule Ball","Voldemort","Ah yes, the time is close now. Harry! At last! Step aside Wormtail so I can give our guest a proper greeting!"
"Harry Potter and the Gobelt of Fire","The Yule Ball","Neville Longbottom","You alright Harry? I just got in. Me!"
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Hermione Granger","Harry you told me you'd figured the egg out weeks ago. The task is two days from now."
"Harry Potter and the Gobelt of Fire","The Egg's Clue","Harry Potter","Really? I had no idea. I suppose Viktor's already figured it out."
